,name,year,price,kms,fuel,seller_type,transmission,owner,mileage,engine_cc,horsepower,torque,seats,cluster
1124,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
1137,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
1143,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
1165,Mahindra Scorpio M2DI,2011.0,35000.0,120000.0,Diesel,Individual,Manual,Third Owner,13.0,2179.0,115.0,277.5Nm@ 1700-2200rpm,5.0,3
1168,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2011.0,60000.0,50000.0,Diesel,Individual,Manual,Third Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
1178,Chevrolet Tavera Neo 3 9 Str BSIII,2014.0,57500.0,70000.0,Diesel,Individual,Manual,Second Owner,13.0,2499.0,72.0,171Nm@ 1800rpm,9.0,3
1180,Mahindra Bolero 2011-2019 ZLX,2013.0,46700.0,157000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
1181,Mahindra Scorpio S10 7 Seater,2015.0,105000.0,90000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,3
1190,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2006.0,22999.9,80000.0,Diesel,Individual,Manual,Second Owner,10.0,2179.0,120.0,290Nm@ 1800-2800rpm,7.0,3
1191,Mahindra Bolero 2011-2019 DI NON AC BS III White,2016.0,55000.0,80000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
1192,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2013.0,85000.0,110000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,8.0,3
1193,Mahindra Bolero DI,2011.0,37000.0,120000.0,Diesel,Individual,Manual,Third Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
1201,Mahindra Xylo E4 8S,2010.0,26500.0,135000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8.0,3
1203,Mahindra Bolero 2011-2019 SLE,2014.0,43000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
1206,Mahindra Bolero 2011-2019 ZLX,2012.0,45000.0,165000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
1221,Toyota Innova 2.5 G (Diesel) 7 Seater,2014.0,75000.0,120000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
1227,Mahindra Bolero DI,2008.0,19000.0,120000.0,Diesel,Individual,Manual,Second Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
1237,Mahindra Xylo D4 BSIII,2013.0,20000.0,300000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8.0,3
1257,Toyota Innova 2.5 GX 8 STR,2010.0,55000.0,216000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
1261,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2012.0,73000.0,210000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
1271,Mahindra Bolero 2011-2019 Plus AC,2013.0,48000.0,100000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1440-2200rpm,9.0,3
1284,Mahindra Scorpio LX 2.6 Turbo,2007.0,22999.9,120000.0,Diesel,Individual,Manual,Third Owner,10.0,2609.0,120.0,290Nm@ 1800-2800rpm,7.0,3
1285,Tata Safari DICOR 2.2 EX 4x2,2011.0,30000.0,80000.0,Diesel,Individual,Manual,Second Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
1296,Hyundai Santa Fe 2WD AT,2014.0,105000.0,146000.0,Diesel,Individual,Automatic,Second Owner,13.0,2199.0,194.0,436.39Nm@ 1800-2500rpm,7.0,3
1298,Tata New Safari DICOR 2.2 EX 4x2,2010.0,53500.0,96443.0,Diesel,Individual,Manual,Second Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
1299,Honda Accord 2.4 AT,2009.0,40000.0,100000.0,Petrol,Individual,Automatic,Second Owner,11.0,2354.0,177.0,222Nm@ 4300rpm,5.0,3
1302,Tata Safari Storme VX,2014.0,52100.0,86000.0,Diesel,Individual,Manual,Second Owner,14.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
1320,Mahindra Scorpio 1.99 S10,2015.0,95000.0,120000.0,Diesel,Individual,Manual,Third Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
1336,Toyota Innova 2.5 GX (Diesel) 8 Seater,2013.0,81999.9,110000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,8.0,3
1337,Mahindra XUV500 W8 2WD,2014.0,80000.0,60000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
1354,Tata New Safari DICOR 2.2 EX 4x2,2008.0,15000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
1360,Toyota Innova Crysta 2.4 VX MT BSIV,2018.0,157600.0,70000.0,Diesel,Individual,Manual,First Owner,13.0,2393.0,147.0,343Nm@ 1400-2800rpm,7.0,3
1364,Mahindra Ssangyong Rexton RX7,2013.0,80000.0,117000.0,Diesel,Dealer,Automatic,First Owner,11.0,2696.0,184.0,402Nm@ 1600-3000rpm,7.0,3
1369,Mahindra Scorpio S4 Plus,2017.0,95000.0,52236.0,Diesel,Dealer,Manual,First Owner,15.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,3
1370,Mahindra Scorpio S4 Plus 4WD,2017.0,95000.0,54470.0,Diesel,Dealer,Manual,First Owner,15.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,3
1376,Mahindra Scorpio S4 7 Seater,2017.0,95000.0,61379.0,Diesel,Dealer,Manual,First Owner,15.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,3
1382,Mahindra Bolero 2011-2019 SLE,2014.0,57000.0,74000.0,Diesel,Dealer,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
1392,Mahindra Bolero DI AC BSIII,2005.0,25000.0,80000.0,Diesel,Individual,Manual,First Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
1397,Toyota Innova Crysta 2.4 G MT 8 STR,2020.0,156000.0,20102.0,Diesel,Dealer,Manual,First Owner,13.0,2393.0,147.0,343Nm@ 1400-2800rpm,8.0,3
1412,Toyota Innova 2.5 G4 Diesel 8-seater,2010.0,78600.0,155000.0,Diesel,Individual,Manual,Third Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
1424,Mahindra Xylo D4 BSIII,2013.0,35100.0,100000.0,Diesel,Individual,Manual,Second Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8.0,3
1429,Hyundai Sonata CRDi M/T,2010.0,50000.0,120000.0,Diesel,Individual,Manual,Second Owner,11.0,1991.0,150.0,32.1kgm@ 2000rpm,5.0,3
1461,Mahindra XUV500 W7,2020.0,83000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,152.0,360Nm@ 1750-2800rpm,7.0,3
1463,Mahindra Bolero 2011-2019 DI - AC BS III,2014.0,45000.0,110000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
1464,Mahindra Scorpio 1.99 S4,2016.0,74500.0,67000.0,Diesel,Individual,Manual,First Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
1467,Tata New Safari DICOR 2.2 EX 4x2,2008.0,30000.0,120000.0,Diesel,Individual,Manual,Second Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
1469,Mahindra Scorpio 2.6 CRDe,2003.0,30000.0,98000.0,Diesel,Individual,Manual,First Owner,10.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
1470,Mahindra Bolero DI DX 7 Seater,2009.0,27000.0,150000.0,Diesel,Individual,Manual,Second Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
1489,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2011.0,45000.0,90000.0,Diesel,Individual,Manual,Third Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
1495,Mahindra Bolero 2011-2019 ZLX,2013.0,40000.0,90000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
1497,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2013.0,50000.0,70000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
1498,Mahindra XUV500 W8 4WD,2011.0,59000.0,80000.0,Diesel,Individual,Manual,Third Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
1513,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011.0,90000.0,110000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
1515,Mahindra Bolero 2011-2019 Plus AC,2012.0,55000.0,180000.0,Diesel,Individual,Manual,Third Owner,15.0,2523.0,62.0,195Nm@ 1440-2200rpm,9.0,3
1535,Tata New Safari DICOR 2.2 EX 4x2,2009.0,15000.0,150000.0,Diesel,Individual,Manual,Fourth & Above Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
1554,Mahindra Xylo D2 BSIV,2012.0,25000.0,119000.0,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,3
1582,Mahindra Thar CRDe,2017.0,77500.0,35000.0,Diesel,Individual,Manual,First Owner,16.0,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,3
1588,Mahindra Bolero 2011-2019 ZLX BSIII,2016.0,72000.0,35000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
1592,Mahindra Bolero 2011-2019 SLX,2012.0,42000.0,50000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
1599,Mahindra Scorpio LX BSIV,2012.0,45000.0,120000.0,Diesel,Individual,Manual,First Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,9.0,3
1600,Tata Safari Storme EX,2017.0,85000.0,100000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
1602,Mahindra Xylo D2,2011.0,45000.0,56000.0,Diesel,Individual,Manual,First Owner,13.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,3
1605,Tata New Safari DICOR 2.2 EX 4x4,2011.0,30000.0,80000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
1606,Mahindra Scorpio VLX 2WD BSIV,2012.0,55000.0,90000.0,Diesel,Individual,Manual,Third Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
1629,Toyota Innova 2.5 V Diesel 7-seater,2010.0,45000.0,334000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
1639,Mahindra Xylo D4,2014.0,31000.0,160000.0,Diesel,Individual,Manual,First Owner,14.0,2489.0,93.0,218Nm@ 1400-2600rpm,7.0,3
1640,Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,2010.0,60000.0,100875.0,Diesel,Individual,Automatic,First Owner,11.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
1655,Honda Accord 2.4 M/T,2012.0,60000.0,144030.0,Petrol,Individual,Manual,First Owner,12.0,2354.0,177.0,222Nm@ 4300rpm,5.0,3
1676,Mercedes-Benz M-Class ML 350 4Matic,2011.0,170000.0,110000.0,Diesel,Individual,Automatic,Third Owner,0.0,2987.0,165.0,510@ 1600-2400,5.0,3
1706,Mahindra XUV500 W6 2WD,2014.0,75000.0,80000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
1712,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
1718,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
1738,Mahindra Scorpio VLS 2.2 mHawk,2009.0,32000.0,80000.0,Diesel,Individual,Manual,Third Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,7.0,3
1753,Mitsubishi Pajero 2.8 SFX BSIII Single Tone,2011.0,62500.0,120000.0,Diesel,Individual,Manual,Second Owner,10.0,2835.0,116.0,292Nm@ 2000rpm,6.0,3
1755,Toyota Innova 2.5 G (Diesel) 8 Seater,2012.0,60000.0,145000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,8.0,3
1757,Tata New Safari DICOR 2.2 VX 4x2 BS IV,2011.0,24000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
1762,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2011.0,55000.0,168000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
1786,Mahindra Scorpio M2DI,2010.0,42000.0,160500.0,Diesel,Individual,Manual,Fourth & Above Owner,13.0,2179.0,115.0,277.5Nm@ 1700-2200rpm,5.0,3
1791,Mahindra Scorpio 1.99 S6 Plus,2015.0,67000.0,57000.0,Diesel,Individual,Manual,Second Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
1796,Toyota Innova 2.5 VX (Diesel) 7 Seater,2014.0,86999.9,217000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
1810,Mahindra XUV500 W6 2WD,2012.0,50000.0,1500000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
1818,Mahindra Bolero 2011-2019 DI NON AC BS III SILVER,2013.0,50000.0,70000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
1820,Mahindra Bolero 2011-2019 DI NON AC BS III White,2013.0,40000.0,80000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
1826,Mahindra Bolero 2011-2019 SLE BSIII,2014.0,55000.0,103000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
1827,Ford Endeavour 3.0L 4X4 AT,2011.0,97500.0,93468.0,Diesel,Individual,Automatic,Second Owner,11.0,2953.0,153.0,380Nm@ 2500rpm,7.0,3
1839,Mahindra Scorpio VLX 2WD BSIII,2008.0,29000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
1853,Nissan Teana XL,2014.0,60000.0,80000.0,Petrol,Individual,Automatic,Second Owner,11.0,2496.0,179.0,228Nm@ 4400rpm,5.0,3
1867,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
1894,Mahindra Scorpio 2.6 CRDe,2006.0,25000.0,120000.0,Diesel,Individual,Manual,Third Owner,10.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
1900,Toyota Innova 2.5 E Diesel MS 7-seater,2005.0,30000.0,185000.0,Diesel,Individual,Manual,Second Owner,11.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
1902,Mahindra Scorpio VLX 2WD ABS AT BSIII,2011.0,50000.0,150000.0,Diesel,Individual,Automatic,Second Owner,11.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
1906,Toyota Fortuner 4x4 MT,2015.0,188800.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2982.0,168.0,343Nm@ 1400-3400rpm,7.0,3
1909,Mahindra Xylo D2,2010.0,30000.0,100000.0,Diesel,Individual,Manual,First Owner,13.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,3
1912,Mahindra Bolero Power Plus Plus AC BSIV PS,2019.0,80000.0,2000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
1913,Mahindra Scorpio EX,2012.0,45000.0,100000.0,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,200Nm@ 1400-2200rpm,8.0,3
1914,Mahindra Xylo D2 BS III,2015.0,40000.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2489.0,93.0,218Nm@ 1400-2600rpm,7.0,3
1915,Tata New Safari Dicor VX 4X2 BS IV,2009.0,15000.0,90000.0,Diesel,Individual,Manual,Second Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
1917,Mahindra XUV500 W8 AWD,2013.0,60000.0,177000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
1930,Mahindra Scorpio Intelli Hybrid S6 Plus,2017.0,110000.0,45000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,3
1937,Mahindra Xylo D4 BSIII,2012.0,25000.0,117000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8.0,3
1949,Mahindra Bolero 2011-2019 ZLX,2012.0,60000.0,75000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
1965,Tata Sumo MKII Turbo 2.0 LX,2010.0,15000.0,225000.0,Diesel,Individual,Manual,Third Owner,14.0,1948.0,90.0,190Nm@ 2000-3000,9.0,3
1987,Mahindra Thar CRDe ABS,2018.0,90000.0,26235.0,Diesel,Dealer,Manual,First Owner,16.0,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,3
1997,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014.0,55000.0,300000.0,Diesel,Individual,Manual,Third Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
2006,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2011.0,65000.0,375000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
2011,Mahindra Bolero 2011-2019 Plus AC,2015.0,45999.9,156975.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1440-2200rpm,9.0,3
2015,Mahindra Scorpio LX,2013.0,48499.9,120000.0,Diesel,Individual,Manual,First Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,9.0,3
2016,Mahindra Xylo E8,2009.0,16100.0,120000.0,Diesel,Individual,Manual,Third Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8.0,3
2022,Ford Endeavour 2.5L 4X2 MT,2011.0,95000.0,68000.0,Diesel,Individual,Manual,First Owner,13.0,2499.0,141.0,330Nm@ 1800rpm,7.0,3
2025,Tata New Safari DICOR 2.2 VX 4x2 BS IV,2011.0,35000.0,58000.0,Diesel,Individual,Manual,Second Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
2036,Mahindra Xylo E4,2009.0,15000.0,300000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,7.0,3
2043,Ford Endeavour 2.5L 4X2 MT,2012.0,55100.0,170000.0,Diesel,Individual,Manual,First Owner,13.0,2499.0,141.0,330Nm@ 1800rpm,7.0,3
2046,Mahindra XUV500 W8 AWD,2014.0,82500.0,110000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2048,Chevrolet Tavera Neo 3 LS 9 Str BSIII,2015.0,60000.0,80000.0,Diesel,Individual,Manual,Second Owner,13.0,2499.0,72.0,171Nm@ 1800rpm,9.0,3
2051,Mahindra Bolero 2011-2019 Plus - AC BSIII,2015.0,65000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
2064,Mahindra XUV500 W8 4WD,2012.0,55000.0,130000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2071,Mahindra XUV500 W8 4WD,2012.0,55000.0,130000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2075,Tata New Safari DICOR 2.2 EX 4x2,2011.0,35000.0,156000.0,Diesel,Individual,Manual,First Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
2080,Tata New Safari DICOR 2.2 VX 4x2,2011.0,35000.0,160000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
2084,Mahindra Bolero 2011-2019 SLE,2012.0,45000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2090,Mahindra Bolero 2011-2019 DI - AC BS III,2016.0,55000.0,150000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
2091,Mahindra XUV500 W10 2WD,2015.0,110000.0,110000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2094,Mahindra Xylo D2,2010.0,16000.0,255000.0,Diesel,Individual,Manual,Second Owner,13.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,3
2103,Mahindra Bolero XL 10 Seater Non AC,2007.0,30000.0,120000.0,Diesel,Individual,Manual,Third Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
2115,Mahindra Scorpio VLS AT 2.2 mHAWK,2012.0,44000.0,120000.0,Diesel,Individual,Automatic,Third Owner,11.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
2117,Toyota Innova 2.5 VX 7 STR,2012.0,72500.0,159000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
2118,Mahindra Bolero 2011-2019 SLE,2012.0,32500.0,110000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2126,Mahindra XUV500 W6 2WD,2011.0,47500.0,108000.0,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2132,Mahindra Scorpio S3 9 Seater BSIV,2018.0,90000.0,60000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,75.0,200Nm@ 1400-2200rpm,7.0,3
2134,Honda Accord V6 AT,2005.0,28500.0,80000.0,Petrol,Individual,Automatic,Second Owner,9.0,2997.0,218.0,196Nm@ 5000rpm,5.0,3
2135,Audi Q7 3.0 TDI Quattro Premium Plus,2012.0,185000.0,70000.0,Diesel,Individual,Automatic,First Owner,12.0,2967.0,241.0,550Nm@ 1750-2750rpm,7.0,3
2137,Land Rover Freelander 2 TD4 HSE,2013.0,165000.0,64788.0,Diesel,Dealer,Automatic,First Owner,0.0,2179.0,115.0,400 Nm /2000 rpm,5.0,3
2155,Toyota Innova 2.5 G (Diesel) 8 Seater,2014.0,90000.0,100000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,8.0,3
2165,Mahindra Scorpio 1.99 S6 Plus,2016.0,105000.0,58000.0,Diesel,Individual,Manual,First Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
2168,Mahindra Xylo E8 ABS Airbag,2010.0,32000.0,40000.0,Diesel,Individual,Manual,Second Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,7.0,3
2169,Mahindra Scorpio LX,2013.0,52000.0,110000.0,Diesel,Individual,Manual,First Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,9.0,3
2170,Tata New Safari DICOR 2.2 LX 4x2,2007.0,25000.0,80000.0,Diesel,Individual,Manual,Second Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
2172,Mahindra Bolero 2011-2019 SLX,2015.0,58500.0,50000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2181,Mahindra Bolero 2011-2019 SLE,2014.0,50000.0,100000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2186,Mahindra Bolero 2011-2019 SLX,2014.0,65000.0,65000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2202,Tata Aria Pure LX 4x2,2014.0,50000.0,90000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
2204,Mahindra Xylo D2,2010.0,25000.0,120000.0,Diesel,Individual,Manual,Second Owner,13.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,3
2223,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011.0,70000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
2234,Mahindra XUV500 W10 2WD,2016.0,117500.0,110000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2235,Tata New Safari DICOR 2.2 VX 4x4,2009.0,38000.0,150000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
2238,Tata New Safari DICOR 2.2 EX 4x2,2011.0,22999.9,140000.0,Diesel,Individual,Manual,Second Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
2249,Mahindra Bolero 2011-2019 SLX,2013.0,40000.0,60000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2272,Mahindra Bolero SLE,2010.0,26000.0,380000.0,Diesel,Individual,Manual,Second Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
2281,Mahindra Bolero SLE BSIII,2011.0,28000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
2293,Mahindra Scorpio 2.6 CRDe,2005.0,15100.0,200000.0,Diesel,Individual,Manual,Second Owner,10.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
