,name,year,price,kms,fuel,seller_type,transmission,owner,mileage,engine_cc,horsepower,torque,seats,cluster
1106,Maruti Swift AMT VVT VXI,2019.0,65000.0,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1108,Maruti Swift AMT ZXI,2018.0,60000.0,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1109,Hyundai Grand i10 1.2 CRDi Sportz,2017.0,45000.0,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.0,190.24nm@ 1750-2250rpm,5.0,1
1112,Honda Amaze V CVT Petrol BSIV,2019.0,77900.0,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.0,110Nm@ 4800rpm,5.0,1
1121,Maruti Wagon R LXI,2013.0,22500.0,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1122,Maruti Baleno Alpha 1.3,2018.0,74000.0,38817.0,Diesel,Dealer,Manual,First Owner,27.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1123,Honda Jazz VX,2016.0,55000.0,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.0,1199.0,88.0,110Nm@ 4800rpm,5.0,1
1125,Maruti Swift AMT VVT VXI,2019.0,65000.0,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1127,Maruti Swift AMT ZXI,2018.0,60000.0,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1128,Hyundai Grand i10 1.2 CRDi Sportz,2017.0,45000.0,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.0,190.24nm@ 1750-2250rpm,5.0,1
1131,Honda Amaze V CVT Petrol BSIV,2019.0,77900.0,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.0,110Nm@ 4800rpm,5.0,1
1140,Maruti Wagon R LXI,2013.0,22500.0,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1141,Maruti Baleno Alpha 1.3,2018.0,74000.0,38817.0,Diesel,Dealer,Manual,First Owner,27.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1142,Honda Jazz VX,2016.0,55000.0,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.0,1199.0,88.0,110Nm@ 4800rpm,5.0,1
1144,Maruti Swift AMT VVT VXI,2019.0,65000.0,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1146,Maruti Swift AMT ZXI,2018.0,60000.0,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1147,Hyundai Grand i10 1.2 CRDi Sportz,2017.0,45000.0,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.0,190.24nm@ 1750-2250rpm,5.0,1
1150,Honda Amaze V CVT Petrol BSIV,2019.0,77900.0,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.0,110Nm@ 4800rpm,5.0,1
1153,Tata Indigo CS eLX BS IV,2017.0,38500.0,155000.0,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,140Nm@ 1800-3000rpm,5.0,1
1154,Maruti Celerio ZXI AT,2016.0,40000.0,35000.0,Petrol,Individual,Automatic,First Owner,23.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1155,Hyundai Grand i10 1.2 CRDi Sportz Option,2018.0,55000.0,50000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.0,190.24nm@ 1750-2250rpm,5.0,1
1158,Renault KWID RXT Optional,2016.0,31000.0,11500.0,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72Nm@ 4386rpm,5.0,1
1159,Hyundai Xcent 1.2 CRDi S,2019.0,70000.0,3000.0,Diesel,Individual,Manual,First Owner,25.0,1186.0,73.0,190.25nm@ 1750-2250rpm,5.0,1
1160,Chevrolet Sail LT ABS,2015.0,48000.0,80000.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190Nm@ 1750rpm,5.0,1
1163,Maruti Ritz VDi,2015.0,35000.0,90000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,73.0,190Nm@ 2000rpm,5.0,1
1164,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017.0,60000.0,100000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1166,Maruti Vitara Brezza VDi Option,2018.0,77000.0,50000.0,Diesel,Individual,Manual,First Owner,24.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1170,Maruti Wagon R VXI BS IV,2016.0,34000.0,40000.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1171,Hyundai Elite i20 Petrol Sportz,2018.0,65000.0,31800.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,81.0,114.73nm@ 4000rpm,5.0,1
1173,Maruti Alto 800 LXI,2014.0,20499.9,15000.0,Petrol,Individual,Manual,Second Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,1
1175,Ford Figo Aspire 1.2 Ti-VCT Titanium,2017.0,65000.0,5000.0,Petrol,Individual,Manual,First Owner,18.0,1196.0,86.0,112Nm@ 4000rpm,5.0,1
1176,Hyundai EON Magna Plus,2017.0,28000.0,50000.0,Petrol,Individual,Manual,Second Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,1
1179,Maruti Vitara Brezza VDi,2017.0,78000.0,40000.0,Diesel,Individual,Manual,First Owner,24.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1194,Maruti Alto K10 LXI,2013.0,25000.0,27000.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1198,Hyundai Xcent 1.2 CRDi E,2018.0,53000.0,60000.0,Diesel,Individual,Manual,First Owner,25.0,1186.0,73.0,190.25nm@ 1750-2250rpm,5.0,1
1199,Maruti Swift VVT ZXI,2017.0,61000.0,15000.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1202,Tata Tiago 1.2 Revotron XZ WO Alloy,2018.0,56000.0,26300.0,Petrol,Individual,Manual,First Owner,23.0,1199.0,84.0,114Nm@ 3500rpm,5.0,1
1204,Maruti Swift Dzire VDI,2017.0,71100.0,35000.0,Diesel,Individual,Manual,First Owner,28.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1205,Maruti Swift Dzire VXI,2015.0,51100.0,30000.0,Petrol,Individual,Manual,First Owner,20.0,1197.0,83.0,115Nm@ 4000rpm,5.0,1
1215,Renault KWID Climber 1.0 MT,2017.0,29000.0,50000.0,Petrol,Individual,Manual,First Owner,23.0,999.0,67.0,91Nm@ 4250rpm,5.0,1
1219,Maruti Ciaz ZDi Plus,2015.0,60000.0,110000.0,Diesel,Individual,Manual,First Owner,26.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1220,Renault KWID RXT,2017.0,34000.0,25000.0,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72Nm@ 4386rpm,5.0,1
1223,Renault KWID RXT Optional,2019.0,39500.0,10000.0,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72Nm@ 4386rpm,5.0,1
1225,Maruti Eeco CNG 5 Seater AC BSIV,2019.0,45000.0,10000.0,CNG,Individual,Manual,First Owner,21.0,1196.0,61.0,85Nm@ 3000rpm,5.0,1
1228,Maruti Eeco 5 Seater AC BSIV,2015.0,31000.0,72000.0,Petrol,Individual,Manual,First Owner,15.0,1196.0,73.0,101Nm@ 3000rpm,5.0,1
1229,Maruti Ritz VDi,2014.0,35100.0,89100.0,Diesel,Individual,Manual,Second Owner,23.0,1248.0,73.0,190Nm@ 2000rpm,5.0,1
1231,Hyundai EON Magna Plus,2015.0,22500.0,120000.0,Petrol,Individual,Manual,Second Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,1
1233,Maruti Ciaz Alpha Diesel,2018.0,100000.0,50000.0,Diesel,Individual,Manual,First Owner,28.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1239,Maruti Eeco CNG 5 Seater AC BSIV,2017.0,37000.0,140000.0,CNG,Individual,Manual,First Owner,21.0,1196.0,61.0,85Nm@ 3000rpm,5.0,1
1240,Hyundai Elite i20 Sportz Plus CVT BSIV,2019.0,72000.0,16000.0,Petrol,Individual,Automatic,First Owner,17.0,1197.0,81.0,117nm@ 4000rpm,5.0,1
1242,Hyundai Xcent 1.2 VTVT SX,2019.0,57000.0,15000.0,Petrol,Individual,Manual,First Owner,20.0,1197.0,81.0,113.75nm@ 4000rpm,5.0,1
1247,Maruti Eeco 5 Seater AC BSIV,2016.0,39200.0,38000.0,Petrol,Individual,Manual,First Owner,15.0,1196.0,73.0,101Nm@ 3000rpm,5.0,1
1250,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018.0,83300.0,35000.0,Diesel,Individual,Automatic,First Owner,24.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1251,Maruti Swift VDI,2011.0,28000.0,210000.0,Diesel,Individual,Manual,First Owner,22.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1258,Maruti Wagon R VXI BS IV,2017.0,40000.0,65000.0,Petrol,Individual,Manual,Second Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1260,Maruti Ciaz VDi Plus SHVS,2015.0,65000.0,84000.0,Diesel,Individual,Manual,First Owner,28.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1269,Renault KWID RXL,2015.0,20000.0,50000.0,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72Nm@ 4386rpm,5.0,1
1270,Maruti Wagon R VXI 1.2,2019.0,48000.0,25000.0,Petrol,Individual,Manual,First Owner,20.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1272,Hyundai i20 1.2 Asta,2018.0,70000.0,6000.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,81.0,114.7Nm@ 4000rpm,5.0,1
1275,Hyundai i20 1.2 Asta Option,2017.0,65000.0,8000.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,81.0,114.7Nm@ 4000rpm,5.0,1
1278,Maruti Swift Dzire VDI,2014.0,45000.0,80000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1279,Maruti Swift VDI BSIV,2014.0,40000.0,90000.0,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1280,Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,2018.0,103000.0,25000.0,Diesel,Individual,Manual,First Owner,25.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1283,Hyundai i20 Active S Diesel,2018.0,80000.0,30000.0,Diesel,Individual,Manual,First Owner,21.0,1396.0,88.0,219.66nm@ 1500-2750rpm,5.0,1
1289,Hyundai Xcent 1.1 CRDi S Option,2014.0,42000.0,90000.0,Diesel,Individual,Manual,Second Owner,24.0,1120.0,71.0,180.4Nm@ 1750-2500rpm,5.0,1
1291,Tata Indica Vista Quadrajet VX,2012.0,15000.0,110000.0,Diesel,Individual,Manual,First Owner,22.0,1248.0,74.0,190Nm@ 1750-3000rpm,5.0,1
1294,Hyundai Xcent 1.2 CRDi SX,2017.0,62500.0,50000.0,Diesel,Individual,Manual,First Owner,25.0,1186.0,73.0,190.25nm@ 1750-2250rpm,5.0,1
1300,Maruti Swift AMT VXI,2019.0,61000.0,10000.0,Petrol,Individual,Automatic,First Owner,21.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1301,Maruti Swift Dzire VDI,2014.0,50999.9,110000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1303,Maruti Swift Dzire VDI,2014.0,51100.0,100000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1306,Maruti Swift Dzire VDI,2013.0,45000.0,120000.0,Diesel,Individual,Manual,Second Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1308,Maruti Alto 800 LXI,2016.0,30500.0,60000.0,Petrol,Individual,Manual,Second Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,1
1309,Renault KWID RXT,2016.0,31500.0,51500.0,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72Nm@ 4386rpm,5.0,1
1310,Chevrolet Sail 1.3 LS,2016.0,25000.0,60000.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190Nm@ 1750rpm,5.0,1
1312,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018.0,95000.0,30000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.0,205Nm@ 1750-3250rpm,5.0,1
1314,Maruti Swift ZDi,2014.0,50999.9,100000.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1319,Hyundai Grand i10 1.2 CRDi Asta,2019.0,70000.0,10000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.0,190.24nm@ 1750-2250rpm,5.0,1
1321,Hyundai i20 1.2 Asta,2017.0,61000.0,40000.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,81.0,114.7Nm@ 4000rpm,5.0,1
1323,Maruti Alto 800 LXI,2014.0,23500.0,50000.0,Petrol,Individual,Manual,First Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,1
1324,Maruti Eeco 5 Seater AC BSIV,2017.0,33000.0,90000.0,Petrol,Individual,Manual,First Owner,15.0,1196.0,73.0,101Nm@ 3000rpm,5.0,1
1326,Maruti Swift VXI,2019.0,58500.0,10000.0,Petrol,Individual,Manual,First Owner,21.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1327,Mahindra Supro LX 8 Str,2018.0,50000.0,10000.0,Diesel,Individual,Manual,First Owner,23.0,909.0,45.0,98Nm@ 1600-3000rpm,8.0,1
1328,Maruti Alto K10 VXI,2019.0,36000.0,27000.0,Petrol,Individual,Manual,First Owner,23.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1329,Maruti Swift Dzire VDI,2016.0,64900.0,70000.0,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1330,Maruti Omni MPI CARGO BSIV,2017.0,20000.0,50000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,34.0,59Nm@ 2500rpm,5.0,1
1332,Hyundai Grand i10 CRDi Magna,2014.0,40000.0,110000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5.0,1
1333,Maruti Celerio VDi,2015.0,25000.0,100000.0,Diesel,Individual,Manual,Second Owner,27.0,793.0,47.0,125Nm@ 2000rpm,5.0,1
1345,Hyundai Xcent 1.2 CRDi SX,2018.0,57000.0,80000.0,Diesel,Individual,Manual,First Owner,25.0,1186.0,73.0,190.25nm@ 1750-2250rpm,5.0,1
1350,Maruti Eeco CNG 5 Seater AC BSIV,2019.0,45000.0,60000.0,CNG,Individual,Manual,First Owner,21.0,1196.0,61.0,85Nm@ 3000rpm,5.0,1
1357,Maruti Swift LDI Optional,2017.0,45500.0,60000.0,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1358,Hyundai i20 1.2 Magna Executive,2017.0,57000.0,30000.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,81.0,114.7Nm@ 4000rpm,5.0,1
1362,Hyundai EON Magna Plus,2014.0,25000.0,60000.0,Petrol,Individual,Manual,First Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,1
1365,Honda Jazz 1.2 V i VTEC,2018.0,68000.0,8576.0,Petrol,Dealer,Manual,First Owner,18.0,1199.0,88.0,110Nm@ 4800rpm,5.0,1
1366,Tata Tigor 1.2 Revotron XZA,2017.0,52500.0,19723.0,Petrol,Dealer,Automatic,First Owner,20.0,1199.0,84.0,114Nm@ 3500rpm,5.0,1
1368,Maruti S-Cross 2017-2020 Sigma DDiS 200 SH,2017.0,75000.0,52289.0,Diesel,Dealer,Manual,First Owner,25.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1371,Hyundai i20 1.4 CRDi Magna,2017.0,67500.0,25471.0,Diesel,Dealer,Manual,First Owner,21.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0,1
1372,Tata Tiago XT,2019.0,49000.0,33928.0,Petrol,Dealer,Manual,First Owner,23.0,1199.0,84.0,113Nm@ 3300rpm,5.0,1
1375,Honda Brio S MT,2016.0,47500.0,2118.0,Petrol,Dealer,Manual,First Owner,19.0,1198.0,86.0,109Nm@ 4500rpm,5.0,1
1378,Maruti Wagon R VXI,2016.0,40000.0,74381.0,Petrol,Dealer,Manual,First Owner,21.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1380,Ford Ecosport 1.5 DV5 MT Titanium,2017.0,85000.0,63982.0,Diesel,Dealer,Manual,First Owner,22.0,1498.0,89.0,204Nm@ 2000-2750rpm,5.0,1
1385,Hyundai Santro Magna,2019.0,43499.9,19500.0,Petrol,Dealer,Manual,First Owner,20.0,1086.0,68.0,99.07Nm@ 4500rpm,5.0,1
1386,Hyundai i20 Asta Option 1.2,2015.0,49500.0,30000.0,Petrol,Dealer,Manual,First Owner,18.0,1197.0,81.0,114.7Nm@ 4000rpm,5.0,1
1387,Hyundai i20 Asta Option 1.4 CRDi,2016.0,57500.0,53000.0,Diesel,Dealer,Manual,First Owner,22.0,1396.0,88.0,219.7Nm@ 1500-2750rpm,5.0,1
1388,Hyundai Xcent 1.2 VTVT S,2017.0,60000.0,5000.0,Petrol,Individual,Manual,First Owner,20.0,1197.0,81.0,113.75nm@ 4000rpm,5.0,1
1400,Mahindra Bolero B2,2018.0,66000.0,74250.0,Diesel,Dealer,Manual,First Owner,21.0,1498.0,74.0,210nm@ 1600-2200rpm,7.0,1
1401,Maruti Ignis 1.2 AMT Alpha BSIV,2017.0,49000.0,57247.0,Petrol,Dealer,Automatic,First Owner,20.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1402,Maruti Vitara Brezza ZDi Plus,2017.0,80000.0,52000.0,Diesel,Individual,Manual,First Owner,24.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1413,Maruti Wagon R VXI BS IV,2015.0,33500.0,30000.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1415,Volkswagen Polo Diesel Comfortline 1.2L,2012.0,22999.9,70000.0,Diesel,Individual,Manual,Fourth & Above Owner,22.0,1199.0,73.0,180Nm@ 2000rpm,5.0,1
1416,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017.0,73100.0,40000.0,Diesel,Individual,Manual,First Owner,22.0,1396.0,88.0,219.7Nm@ 1500-2750rpm,5.0,1
1418,Maruti Swift Dzire VDI,2015.0,50000.0,120000.0,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1419,Hyundai EON Era Plus,2014.0,22000.0,50000.0,Petrol,Individual,Manual,Third Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,1
1422,Maruti Swift VDI,2012.0,40000.0,90000.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1425,Tata Nano XTA,2015.0,25000.0,20000.0,Petrol,Individual,Automatic,First Owner,21.0,624.0,37.0,51Nm@ 4000rpm,4.0,1
1428,Ford Figo Aspire 1.5 TDCi Trend,2017.0,70000.0,35000.0,Diesel,Individual,Manual,First Owner,25.0,1498.0,99.0,215Nm@ 1750-3000rpm,5.0,1
1431,Hyundai Elite i20 Asta Option Diesel,2019.0,85000.0,10000.0,Diesel,Individual,Manual,First Owner,22.0,1396.0,88.0,224nm@ 1500-2750rpm,5.0,1
1433,Honda WR-V i-DTEC VX,2017.0,77000.0,65000.0,Diesel,Individual,Manual,Second Owner,25.0,1498.0,98.0,200Nm@ 1750rpm,5.0,1
1436,Hyundai i20 Active SX Diesel,2016.0,65100.0,42323.0,Diesel,Dealer,Manual,First Owner,21.0,1396.0,88.0,219.66nm@ 1500-2750rpm,5.0,1
1438,Maruti Swift VDI BSIV,2015.0,47000.0,54723.0,Diesel,Dealer,Manual,First Owner,25.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1439,Honda Jazz 1.5 V i DTEC,2016.0,50000.0,30000.0,Diesel,Individual,Manual,First Owner,27.0,1498.0,98.0,200Nm@ 1750rpm,5.0,1
1441,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2016.0,69000.0,32000.0,Diesel,Dealer,Manual,First Owner,25.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1444,Maruti Ignis 1.2 Delta BSIV,2018.0,48000.0,20375.0,Petrol,Dealer,Manual,First Owner,20.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1445,Maruti Swift ZDI Plus,2013.0,45000.0,43978.0,Diesel,Dealer,Manual,Second Owner,28.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1446,Maruti Vitara Brezza VDi Option,2018.0,77000.0,50000.0,Diesel,Individual,Manual,First Owner,24.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1448,Hyundai i20 1.2 Asta Option,2018.0,70000.0,30000.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,81.0,114.7Nm@ 4000rpm,5.0,1
1452,Maruti Swift Dzire Tour LDI,2017.0,52000.0,28832.0,Diesel,Dealer,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1455,Maruti Vitara Brezza VDi,2017.0,78000.0,40000.0,Diesel,Individual,Manual,First Owner,24.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1459,Maruti Swift Dzire VDI,2016.0,52500.0,40000.0,Diesel,Individual,Manual,Second Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1471,Chevrolet Sail LT ABS,2014.0,26000.0,38000.0,Diesel,Individual,Manual,First Owner,22.0,1248.0,74.0,190Nm@ 1750rpm,5.0,1
1472,Toyota Etios GD,2015.0,47500.0,120000.0,Diesel,Individual,Manual,First Owner,23.0,1364.0,67.0,170Nm@ 1800-2400rpm,5.0,1
1475,Maruti Vitara Brezza VDi Option,2017.0,77500.0,80000.0,Diesel,Individual,Manual,First Owner,24.0,1248.0,88.0,200Nm@ 1750rpm,5.0,1
1477,Maruti Swift VDI BSIV,2014.0,53000.0,90000.0,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1478,Tata Nexon 1.5 Revotorq XZ Plus,2017.0,86999.9,70000.0,Diesel,Individual,Manual,First Owner,21.0,1497.0,108.0,260Nm@ 1500-2750rpm,5.0,1
1480,Tata Tiago 1.2 Revotron XZA,2019.0,55000.0,30000.0,Petrol,Individual,Automatic,First Owner,23.0,1199.0,83.0,114Nm@ 3500rpm,5.0,1
1481,Maruti Swift Dzire VDI,2016.0,60000.0,80000.0,Diesel,Individual,Manual,Second Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1486,Hyundai Elite i20 Asta Option Diesel,2018.0,85000.0,60000.0,Diesel,Individual,Manual,First Owner,22.0,1396.0,88.0,224nm@ 1500-2750rpm,5.0,1
1490,Hyundai i10 Sportz 1.1L,2015.0,31000.0,50000.0,Petrol,Individual,Manual,First Owner,19.0,1086.0,68.0,99.04Nm@ 4500rpm,5.0,1
1492,Maruti Swift Dzire LDI,2015.0,42000.0,115000.0,Diesel,Individual,Manual,Second Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1494,Maruti Swift VXI Optional,2015.0,40500.0,68000.0,Petrol,Individual,Manual,Second Owner,20.0,1197.0,81.0,113Nm@ 4200rpm,5.0,1
1503,Maruti Swift Dzire VDI,2018.0,65000.0,35500.0,Diesel,Individual,Manual,First Owner,28.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1504,Maruti Wagon R VXI Optional,2018.0,40000.0,17500.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1505,Maruti Alto K10 VXI,2017.0,35000.0,27000.0,Petrol,Individual,Manual,First Owner,23.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1506,Hyundai Grand i10 1.2 CRDi Asta,2017.0,55000.0,60000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.0,190.24nm@ 1750-2250rpm,5.0,1
1507,Maruti Wagon R LXI Optional,2016.0,35000.0,25000.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,1
1508,Maruti Swift Dzire LDI Optional,2015.0,45999.9,80000.0,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1510,Volkswagen Polo Diesel Highline 1.2L,2013.0,55000.0,38000.0,Diesel,Individual,Manual,First Owner,22.0,1199.0,73.0,180Nm@ 2000rpm,5.0,1
1516,Maruti Baleno Zeta 1.2,2018.0,62500.0,10000.0,Petrol,Individual,Manual,First Owner,21.0,1197.0,83.0,115Nm@ 4000rpm,5.0,1
1517,Maruti Alto 800 VXI,2017.0,31000.0,35000.0,Petrol,Individual,Manual,Second Owner,24.0,796.0,47.0,69Nm@ 3500rpm,5.0,1
1518,Maruti Swift DDiS LDI,2017.0,50000.0,35000.0,Diesel,Individual,Manual,First Owner,28.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1519,Hyundai Grand i10 CRDi Sportz,2016.0,61000.0,23000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5.0,1
1521,Hyundai Xcent 1.1 CRDi SX Option,2015.0,48000.0,70000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,71.0,180.4Nm@ 1750-2500rpm,5.0,1
1522,Hyundai i20 1.2 Asta Option,2017.0,65000.0,40000.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,81.0,114.7Nm@ 4000rpm,5.0,1
1524,Maruti Alto 800 LXI,2017.0,30000.0,50000.0,Petrol,Individual,Manual,Second Owner,24.0,796.0,47.0,69Nm@ 3500rpm,5.0,1
1526,Hyundai Xcent 1.1 CRDi S,2015.0,40000.0,60000.0,Diesel,Individual,Manual,Second Owner,24.0,1120.0,71.0,180.4Nm@ 1750-2500rpm,5.0,1
1527,Maruti Alto 800 LX,2015.0,28000.0,28000.0,Petrol,Individual,Manual,Second Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,1
1531,Honda Amaze V Petrol BSIV,2019.0,70000.0,4500.0,Petrol,Individual,Manual,First Owner,19.0,1199.0,88.0,110Nm@ 4800rpm,5.0,1
1537,Maruti Swift Dzire VDI,2014.0,65000.0,50000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1539,Maruti Swift Dzire VDI,2017.0,65000.0,20000.0,Diesel,Individual,Manual,First Owner,28.0,1248.0,74.0,190Nm@ 2000rpm,5.0,1
1541,Honda Brio 1.2 VX MT,2017.0,45000.0,6750.0,Petrol,Individual,Manual,First Owner,18.0,1198.0,86.0,109Nm@ 4500rpm,5.0,1
1543,Hyundai Grand i10 1.2 Kappa Era,2017.0,43000.0,52000.0,Petrol,Individual,Manual,First Owner,17.0,1197.0,81.0,113.75Nm@ 4000rpm,5.0,1
