,name,year,price,kms,fuel,seller_type,transmission,owner,mileage,engine_cc,horsepower,torque,seats,cluster
5440,Chevrolet Optra Magnum 1.6 LT Petrol,2010.0,22500.0,60000.0,Petrol,Individual,Manual,Second Owner,12.0,1598.0,102.0,148Nm@ 4000rpm,5.0,5
5457,Tata New Safari DICOR 2.2 LX 4x2,2009.0,25000.0,110000.0,Diesel,Individual,Manual,First Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,5
5458,Hyundai Accent CRDi,2005.0,20000.0,200000.0,Diesel,Individual,Manual,Second Owner,13.0,1493.0,82.0,187Nm@ 2500rpm,5.0,5
5534,Hyundai Verna Transform SX VGT CRDi AT BS III,2010.0,24500.0,185000.0,Diesel,Individual,Automatic,Fourth & Above Owner,16.0,1493.0,110.0,24 KGM at 1900-2750 RPM,5.0,5
5551,Hyundai Accent VIVA CRDi,2003.0,14500.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,13.0,1493.0,82.0,187Nm@ 2500rpm,5.0,5
5571,Skoda Octavia Classic 1.9 TDI MT,2007.0,30000.0,155000.0,Diesel,Individual,Manual,First Owner,18.0,1896.0,66.0,210 / 1900,5.0,5
5591,Chevrolet Cruze LTZ,2011.0,40999.9,80000.0,Diesel,Individual,Manual,Second Owner,18.0,1991.0,147.0,327Nm@ 2600rpm,5.0,5
5600,Hyundai Accent GLS 1.6 ABS,2006.0,11000.0,140000.0,Petrol,Individual,Manual,Second Owner,14.0,1599.0,94.0,12.5kgm@ 3500rpm,5.0,5
5712,Mahindra Scorpio 2.6 CRDe,2006.0,31000.0,90000.0,Diesel,Individual,Manual,Third Owner,10.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,5
5721,Mahindra Scorpio SLX 2.6 Turbo 8 Str,2007.0,30000.0,110000.0,Diesel,Individual,Manual,First Owner,10.0,2179.0,120.0,290Nm@ 1800-2800rpm,7.0,5
5735,Hyundai Verna Transform CRDi VGT SX ABS,2010.0,25000.0,190000.0,Diesel,Individual,Manual,Third Owner,16.0,1493.0,110.0,24 KGM at 1900-2750 RPM,5.0,5
5756,Honda Civic 1.8 V MT,2009.0,24000.0,70000.0,Petrol,Individual,Manual,First Owner,13.0,1799.0,130.0,172Nm@ 4300rpm,5.0,5
5784,Skoda Octavia Ambiente 1.9 TDI MT,2007.0,11000.0,120000.0,Diesel,Individual,Manual,Second Owner,18.0,1896.0,66.0,210 / 1900,5.0,5
5786,Chevrolet Captiva LT,2009.0,26000.0,80000.0,Diesel,Individual,Manual,Second Owner,11.0,1991.0,147.0,320Nm@ 2000rpm,7.0,5
5794,Skoda Superb Elegance 2.0 TDI CR AT,2013.0,60000.0,90000.0,Diesel,Individual,Automatic,First Owner,17.0,1968.0,138.0,320Nm@ 1750-2500rpm,5.0,5
5795,Volkswagen Passat 1.8 TSI MT,2010.0,30000.0,120000.0,Petrol,Individual,Manual,Second Owner,14.0,1798.0,160.0,250Nm@ 1500~4500rpm,5.0,5
5811,Tata Sumo MKII Turbo 2.0 LX,2010.0,23500.0,90000.0,Diesel,Individual,Manual,First Owner,14.0,1948.0,90.0,190Nm@ 2000-3000,9.0,5
5826,Honda City 1.5 V MT Exclusive,2010.0,31000.0,91000.0,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0,5
5879,Hyundai Accent GLS 1.6 ABS,2004.0,11000.0,110000.0,Petrol,Individual,Manual,Second Owner,14.0,1599.0,94.0,12.5kgm@ 3500rpm,5.0,5
5918,Honda City 1.5 V MT,2010.0,38000.0,85000.0,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0,5
5937,Skoda Laura Ambiente 2.0 TDI CR MT,2011.0,27000.0,140000.0,Diesel,Individual,Manual,Second Owner,20.0,1968.0,108.0,250Nm@ 1500-2500rpm,5.0,5
5941,BMW X1 sDrive20d M Sport,2011.0,107500.0,42545.0,Diesel,Dealer,Automatic,First Owner,19.0,1998.0,190.0,400nm@ 1750-2500rpm,5.0,5
5952,Mahindra Scorpio 1.99 S10 4WD,2008.0,45000.0,78000.0,Diesel,Dealer,Manual,First Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,5
5961,Mercedes-Benz E-Class E350 Petrol,2009.0,100000.0,80000.0,Petrol,Individual,Automatic,Third Owner,10.0,3498.0,272.0,355Nm@ 4500rpm,5.0,5
5988,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008.0,72500.0,80000.0,Diesel,Individual,Automatic,Second Owner,14.0,2143.0,170.0,400Nm@ 1400-2800rpm,5.0,5
6081,Toyota Corolla Altis 1.8 VL AT,2012.0,55000.0,100000.0,Petrol,Individual,Automatic,First Owner,14.0,1794.0,138.0,173Nm@ 4000rpm,5.0,5
6102,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2011.0,135000.0,81500.0,Diesel,Individual,Automatic,Second Owner,14.0,2143.0,167.0,400Nm@ 1400-2800rpm,5.0,5
6157,Ford Fiesta Classic 1.6 Duratec CLXI,2011.0,22999.9,100000.0,Petrol,Individual,Manual,First Owner,15.0,1596.0,99.0,146Nm@ 3400rpm,5.0,5
6195,Volkswagen Vento Petrol Trendline,2011.0,22700.0,73840.0,Petrol,Individual,Manual,First Owner,15.0,1598.0,103.0,153Nm@ 3800rpm,5.0,5
6301,Honda Civic 1.8 V MT,2009.0,22000.0,125000.0,Petrol,Individual,Manual,Second Owner,13.0,1799.0,130.0,172Nm@ 4300rpm,5.0,5
6336,BMW X1 sDrive20d,2011.0,100000.0,50000.0,Diesel,Individual,Automatic,First Owner,17.0,1995.0,184.0,380Nm@ 1750-2750rpm,5.0,5
6340,Chevrolet Cruze LTZ,2011.0,27000.0,100000.0,Diesel,Individual,Manual,Third Owner,18.0,1991.0,147.0,327Nm@ 2600rpm,5.0,5
6381,Toyota Corolla Altis 1.8 VL AT,2009.0,40000.0,90000.0,Petrol,Individual,Automatic,First Owner,14.0,1794.0,138.0,173Nm@ 4000rpm,5.0,5
6416,Honda City 1.5 EXI,2005.0,7500.0,120000.0,Petrol,Individual,Manual,First Owner,13.0,1493.0,100.0,13.1kgm@ 4600rpm,5.0,5
6417,Skoda Octavia Ambiente 1.9 TDI MT,2003.0,10000.0,250000.0,Diesel,Individual,Manual,Second Owner,18.0,1896.0,66.0,210 / 1900,5.0,5
6522,Honda City V MT,2009.0,29000.0,120000.0,Petrol,Individual,Manual,Second Owner,16.0,1497.0,116.0,146Nm@ 4800rpm,5.0,5
6640,Honda Civic 1.8 V MT,2008.0,37500.0,100000.0,Petrol,Individual,Manual,Third Owner,13.0,1799.0,130.0,172Nm@ 4300rpm,5.0,5
6678,Honda Civic 1.8 S MT,2006.0,12100.0,70000.0,Petrol,Individual,Manual,Second Owner,13.0,1799.0,130.0,172Nm@ 4300rpm,5.0,5
6740,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008.0,51500.0,120000.0,Diesel,Individual,Automatic,Second Owner,14.0,2143.0,170.0,400Nm@ 1400-2800rpm,5.0,5
6745,Volkswagen Jetta 2.0L TDI Comfortline,2012.0,42000.0,110000.0,Diesel,Individual,Manual,Third Owner,19.0,1968.0,138.0,320Nm@ 1750-2500rpm,5.0,5
6771,Ford Ikon 1.6 Nxt,2004.0,10000.0,25000.0,Petrol,Individual,Manual,Third Owner,14.0,1597.0,92.0,130@ 2500(kgm@ rpm),5.0,5
6824,Tata Indigo Grand Petrol,2008.0,13500.0,40000.0,Petrol,Individual,Manual,Fourth & Above Owner,12.0,1396.0,99.0,124Nm@ 3500rpm,5.0,5
6917,Ford Ikon 1.6 Really Sport,2003.0,13000.0,80000.0,Petrol,Individual,Manual,Third Owner,14.0,1597.0,92.0,130@ 2500(kgm@ rpm),5.0,5
6940,Tata New Safari Dicor LX 4X2 BS IV,2007.0,20000.0,70000.0,Diesel,Individual,Manual,Second Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,5
6957,Hyundai Accent GLS 1.6 ABS,2003.0,8000.0,40000.0,Petrol,Individual,Manual,Second Owner,14.0,1599.0,94.0,12.5kgm@ 3500rpm,5.0,5
6997,Fiat Grande Punto 1.4 Emotion,2009.0,15000.0,55000.0,Petrol,Individual,Manual,First Owner,14.0,1368.0,88.0,115Nm@ 4500rpm,5.0,5
7036,Chevrolet Cruze LTZ,2010.0,30000.0,60000.0,Diesel,Individual,Manual,First Owner,18.0,1991.0,147.0,327Nm@ 2600rpm,5.0,5
7038,Chevrolet Cruze LTZ AT,2015.0,45000.0,155000.0,Diesel,Individual,Automatic,First Owner,14.0,1998.0,163.0,360Nm@ 2000rpm,5.0,5
7100,Hyundai Accent Executive LPG,2010.0,16500.0,80000.0,LPG,Individual,Manual,First Owner,13.0,1495.0,93.0,124.5Nm@ 3500rpm,5.0,5
7147,Honda CR-V 2.0L 2WD AT,2006.0,12500.0,200000.0,Petrol,Individual,Automatic,Third Owner,13.0,1997.0,141.0,190Nm@ 4200rpm,5.0,5
7153,Skoda Octavia Rider 1.9 AT TDI,2008.0,21000.0,120000.0,Diesel,Individual,Manual,Second Owner,18.0,1896.0,66.0,210 / 1900,5.0,5
7174,Chevrolet Cruze LTZ,2011.0,36000.0,100000.0,Diesel,Individual,Manual,First Owner,18.0,1991.0,147.0,327Nm@ 2600rpm,5.0,5
7212,Chevrolet Optra Magnum 2.0 LS,2007.0,16000.0,130000.0,Diesel,Individual,Manual,Second Owner,16.0,1991.0,123.0,305Nm@ 2000rpm,5.0,5
7295,Skoda Octavia Ambiente 1.9 TDI,2010.0,35500.0,116000.0,Diesel,Individual,Manual,First Owner,18.0,1896.0,66.0,210 / 1900,5.0,5
7401,Hyundai Verna 1.6 SX VTVT AT,2012.0,47500.0,83000.0,Petrol,Individual,Automatic,First Owner,15.0,1591.0,121.0,154.9Nm@ 4200rpm,5.0,5
7424,Honda City 1.5 S MT,2010.0,36000.0,98000.0,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0,5
7438,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003.0,20000.0,120000.0,Diesel,Individual,Manual,Second Owner,10.0,2179.0,120.0,290Nm@ 1800-2800rpm,7.0,5
7484,Hyundai Accent CRDi,2005.0,13000.0,79000.0,Diesel,Individual,Manual,Second Owner,13.0,1493.0,82.0,187Nm@ 2500rpm,5.0,5
7512,Volkswagen Jetta 2.0L TDI Highline AT,2013.0,85000.0,84000.0,Diesel,Individual,Automatic,Second Owner,16.0,1968.0,138.0,320Nm@ 1750-2500rpm,5.0,5
7513,Honda CR-V 2.4 4WD AT,2004.0,32500.0,120000.0,Petrol,Individual,Automatic,Third Owner,10.0,2354.0,152.0,215Nm@ 3600rpm,5.0,5
7520,Chevrolet Optra Magnum 2.0 LT,2011.0,30000.0,119000.0,Diesel,Individual,Manual,Second Owner,16.0,1991.0,123.0,305Nm@ 2000rpm,5.0,5
7531,Skoda Octavia Ambiente 1.9 TDI MT,2007.0,19500.0,175000.0,Diesel,Individual,Manual,Second Owner,18.0,1896.0,66.0,210 / 1900,5.0,5
7551,Hyundai Verna 1.6 SX VTVT AT,2012.0,47500.0,83000.0,Petrol,Individual,Automatic,First Owner,15.0,1591.0,121.0,154.9Nm@ 4200rpm,5.0,5
7583,Hyundai Accent GLS 1.6,2004.0,11000.0,120000.0,Petrol,Individual,Manual,Fourth & Above Owner,14.0,1599.0,94.0,12.5kgm@ 3500rpm,5.0,5
7631,Chevrolet Cruze LTZ,2012.0,55000.0,74000.0,Diesel,Individual,Manual,Fourth & Above Owner,17.0,1998.0,163.0,380Nm@ 2000rpm,5.0,5
7805,BMW 5 Series 520d Sport Line,2009.0,97500.0,80000.0,Diesel,Dealer,Automatic,Second Owner,22.0,1995.0,187.0,400Nm@ 1750-2500rpm,5.0,5
7819,BMW 3 Series 320d Corporate Edition,2012.0,90000.0,155000.0,Diesel,Individual,Automatic,Second Owner,16.0,1995.0,181.0,380Nm@ 1750rpm,4.0,5
7892,Volkswagen Vento Petrol Highline AT,2011.0,25000.0,140000.0,Petrol,Individual,Automatic,Second Owner,14.0,1598.0,103.0,153Nm@ 3800rpm,5.0,5
7894,Toyota Corolla Altis 1.8 J,2009.0,34000.0,82000.0,Petrol,Individual,Manual,Second Owner,14.0,1798.0,138.0,173Nm@ 4000rpm,5.0,5
7895,Ambassador Grand 2000 DSZ PW CL,2008.0,20000.0,80000.0,Diesel,Individual,Manual,Third Owner,13.0,1995.0,52.0,106Nm@ 2200rpm,5.0,5
8002,Renault Fluence 2.0,2011.0,60000.0,43000.0,Petrol,Dealer,Automatic,First Owner,13.0,1997.0,135.0,190Nm@ 3700rpm,5.0,5
8017,Tata New Safari Dicor VX 4X2,2006.0,30000.0,175000.0,Diesel,Individual,Manual,Second Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,5
8041,Maruti Gypsy King Soft Top,1997.0,30000.0,186388.0,Petrol,Individual,Manual,Second Owner,14.0,1298.0,80.0,103Nm@ 4500rpm,8.0,5
8066,Mahindra Scorpio M2DI,2011.0,36000.0,100000.0,Diesel,Individual,Manual,Fourth & Above Owner,13.0,2179.0,115.0,277.5Nm@ 1700-2200rpm,5.0,5
8080,Honda City ZXi AT,2005.0,11000.0,100000.0,Petrol,Individual,Automatic,Second Owner,12.0,1493.0,100.0,13.1kgm@ 4600rpm,5.0,5
8082,Chevrolet Captiva LT,2008.0,30000.0,100000.0,Diesel,Individual,Manual,Second Owner,11.0,1991.0,147.0,320Nm@ 2000rpm,7.0,5
8084,Chevrolet Cruze LT,2011.0,30000.0,40000.0,Diesel,Individual,Manual,First Owner,18.0,1991.0,147.0,327Nm@ 2600rpm,5.0,5
8104,Honda City 1.3 EXI,2004.0,13500.0,120000.0,Petrol,Individual,Manual,Second Owner,13.0,1343.0,90.0,11.3kgm@ 4700rpm,5.0,5
