,name,year,price,kms,fuel,seller_type,transmission,owner,mileage,engine_cc,horsepower,torque,seats,cluster
1303,Maruti Swift Dzire VDI,2014.0,51100.0,100000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1305,Hyundai i10 Sportz,2009.0,17000.0,100000.0,Petrol,Individual,Manual,First Owner,20.0,1197.0,78.0,111.8Nm@ 4000rpm,5.0,2
1306,Maruti Swift Dzire VDI,2013.0,45000.0,120000.0,Diesel,Individual,Manual,Second Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1307,Honda City 1.5 V Elegance,2011.0,37500.0,90000.0,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0,2
1308,Maruti Alto 800 LXI,2016.0,30500.0,60000.0,Petrol,Individual,Manual,Second Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
1309,Renault KWID RXT,2016.0,31500.0,51500.0,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72Nm@ 4386rpm,5.0,2
1310,Chevrolet Sail 1.3 LS,2016.0,25000.0,60000.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190Nm@ 1750rpm,5.0,2
1311,Ford Figo Diesel EXI,2012.0,20000.0,104500.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,2
1313,Renault Duster 110PS Diesel RxL,2012.0,40000.0,120000.0,Diesel,Individual,Manual,Third Owner,19.0,1461.0,108.0,248Nm@ 2250rpm,5.0,2
1314,Maruti Swift ZDi,2014.0,50999.9,100000.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1315,Honda Civic 1.8 V MT,2008.0,37500.0,90000.0,Petrol,Individual,Manual,Third Owner,13.0,1799.0,130.0,172Nm@ 4300rpm,5.0,2
1323,Maruti Alto 800 LXI,2014.0,23500.0,50000.0,Petrol,Individual,Manual,First Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
1325,Nissan Terrano XE 85 PS,2014.0,47200.0,90000.0,Diesel,Individual,Manual,First Owner,20.0,1461.0,83.0,200Nm@ 1900rpm,5.0,2
1327,Mahindra Supro LX 8 Str,2018.0,50000.0,10000.0,Diesel,Individual,Manual,First Owner,23.0,909.0,45.0,98Nm@ 1600-3000rpm,8.0,2
1328,Maruti Alto K10 VXI,2019.0,36000.0,27000.0,Petrol,Individual,Manual,First Owner,23.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1330,Maruti Omni MPI CARGO BSIV,2017.0,20000.0,50000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,34.0,59Nm@ 2500rpm,5.0,2
1332,Hyundai Grand i10 CRDi Magna,2014.0,40000.0,110000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5.0,2
1333,Maruti Celerio VDi,2015.0,25000.0,100000.0,Diesel,Individual,Manual,Second Owner,27.0,793.0,47.0,125Nm@ 2000rpm,5.0,2
1335,Maruti Swift Vdi BSIII,2009.0,25000.0,105000.0,Diesel,Individual,Manual,Second Owner,17.0,1248.0,75.0,190Nm@ 2000rpm,5.0,2
1338,Ford Ecosport 1.0 Ecoboost Titanium Optional,2013.0,42900.0,49102.0,Petrol,Dealer,Manual,Second Owner,18.0,999.0,123.0,170Nm@ 1400-4500rpm,5.0,2
1339,Hyundai Santro Xing GLS,2010.0,15000.0,60000.0,Petrol,Individual,Manual,Third Owner,17.0,1086.0,62.0,96.1Nm@ 3000rpm,5.0,2
1341,Chevrolet Beat Diesel LT,2012.0,17000.0,90000.0,Diesel,Individual,Manual,First Owner,25.0,936.0,57.0,150Nm@ 1750rpm,5.0,2
1342,Honda Brio Exclusive Edition,2014.0,33500.0,33033.0,Petrol,Dealer,Manual,First Owner,19.0,1198.0,86.0,109Nm@ 4500rpm,5.0,2
1343,Hyundai Grand i10 AT Asta,2015.0,46500.0,63063.0,Petrol,Dealer,Automatic,First Owner,18.0,1197.0,82.0,114Nm@ 4000rpm,5.0,2
1344,Renault Duster 110PS Diesel RxL,2013.0,36000.0,81000.0,Diesel,Individual,Manual,Second Owner,19.0,1461.0,108.0,248Nm@ 2250rpm,5.0,2
1346,Renault Duster 110PS Diesel RxZ,2012.0,35000.0,105000.0,Diesel,Individual,Manual,Second Owner,19.0,1461.0,108.0,248Nm@ 2250rpm,5.0,2
1349,Renault Duster 110PS Diesel RxZ,2012.0,37500.0,100000.0,Diesel,Individual,Manual,Second Owner,19.0,1461.0,108.0,248Nm@ 2250rpm,5.0,2
1351,Hyundai i20 Magna 1.4 CRDi (Diesel),2013.0,32500.0,70000.0,Diesel,Individual,Manual,Third Owner,21.0,1396.0,88.0,219.6Nm@ 1500-2750rpm,5.0,2
1352,Volkswagen Vento Diesel Comfortline,2011.0,26000.0,120000.0,Diesel,Individual,Manual,Third Owner,20.0,1598.0,103.0,250Nm@ 1500-2500rpm,5.0,2
1355,Hyundai Santro Xing GLS,2014.0,22000.0,40000.0,Petrol,Individual,Manual,First Owner,17.0,1086.0,62.0,96.1Nm@ 3000rpm,5.0,2
1356,Hyundai i10 Magna 1.2 iTech SE,2014.0,27500.0,53000.0,Petrol,Individual,Manual,First Owner,20.0,1197.0,78.0,111.7Nm@ 4000rpm,5.0,2
1359,Volkswagen Vento Diesel Highline,2013.0,33000.0,100000.0,Diesel,Individual,Manual,Third Owner,20.0,1598.0,103.0,250Nm@ 1500-2500rpm,5.0,2
1361,Maruti Ertiga ZDI,2012.0,45000.0,98000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1248.0,88.0,200Nm@ 1750rpm,7.0,2
1362,Hyundai EON Magna Plus,2014.0,25000.0,60000.0,Petrol,Individual,Manual,First Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,2
1363,Hyundai i10 Sportz,2010.0,16500.0,80000.0,Petrol,Individual,Manual,Third Owner,20.0,1197.0,78.0,111.8Nm@ 4000rpm,5.0,2
1374,Honda City 1.5 V MT,2009.0,35000.0,54290.0,Petrol,Dealer,Manual,First Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0,2
1377,Honda City i-VTEC S,2010.0,35000.0,58544.0,Petrol,Dealer,Manual,Second Owner,17.0,1497.0,117.0,145Nm@ 4600rpm,5.0,2
1378,Maruti Wagon R VXI,2016.0,40000.0,74381.0,Petrol,Dealer,Manual,First Owner,21.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1383,Renault Duster 110PS Diesel RxZ,2013.0,52500.0,56429.0,Diesel,Dealer,Manual,Second Owner,19.0,1461.0,108.0,248Nm@ 2250rpm,5.0,2
1384,Hyundai i10 Magna 1.2 iTech SE,2012.0,27000.0,56000.0,Petrol,Individual,Manual,First Owner,20.0,1197.0,78.0,111.7Nm@ 4000rpm,5.0,2
1386,Hyundai i20 Asta Option 1.2,2015.0,49500.0,30000.0,Petrol,Dealer,Manual,First Owner,18.0,1197.0,81.0,114.7Nm@ 4000rpm,5.0,2
1393,Skoda Rapid 1.6 MPI Ambition Plus,2013.0,40999.9,29000.0,Petrol,Individual,Manual,Second Owner,15.0,1598.0,103.0,153Nm@ 3800rpm,5.0,2
1395,Hyundai Elite i20 Petrol Asta,2014.0,47000.0,30528.0,Petrol,Dealer,Manual,First Owner,18.0,1197.0,81.0,114.73nm@ 4000rpm,5.0,2
1396,Honda Amaze S Diesel,2013.0,35000.0,65285.0,Diesel,Dealer,Manual,First Owner,24.0,1498.0,98.0,200Nm@ 1750rpm,5.0,2
1399,Toyota Etios Liva 1.4 GD,2013.0,27000.0,52380.0,Diesel,Dealer,Manual,First Owner,23.0,1364.0,67.0,170Nm@ 1800-2400rpm,5.0,2
1403,Nissan Sunny XV,2011.0,35000.0,47000.0,Petrol,Individual,Manual,Second Owner,16.0,1498.0,97.0,134Nm@ 4000rpm,5.0,2
1405,Tata Indica Vista Aqua 1.3 Quadrajet,2011.0,12500.0,85000.0,Diesel,Individual,Manual,Second Owner,18.0,1248.0,75.0,190 Nm at 1750  rpm ,5.0,2
1406,Maruti Swift Dzire VDi,2012.0,40000.0,100000.0,Diesel,Individual,Manual,First Owner,19.0,1248.0,73.0,190Nm@ 2000rpm,5.0,2
1407,Nissan Sunny XV,2011.0,25000.0,110000.0,Petrol,Individual,Manual,First Owner,16.0,1498.0,97.0,134Nm@ 4000rpm,5.0,2
1408,Fiat Linea Emotion (Diesel),2010.0,19000.0,178000.0,Diesel,Individual,Manual,Second Owner,20.0,1248.0,91.0,209Nm@ 2000rpm,5.0,2
1413,Maruti Wagon R VXI BS IV,2015.0,33500.0,30000.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1414,Maruti Wagon R LXI Minor,2009.0,11499.9,60000.0,Petrol,Individual,Manual,Third Owner,18.0,1061.0,67.0,84Nm@ 3500rpm,5.0,2
1415,Volkswagen Polo Diesel Comfortline 1.2L,2012.0,22999.9,70000.0,Diesel,Individual,Manual,Fourth & Above Owner,22.0,1199.0,73.0,180Nm@ 2000rpm,5.0,2
1417,Hyundai Verna 1.6 SX,2012.0,39500.0,120000.0,Diesel,Individual,Manual,First Owner,22.0,1582.0,126.0,259.8Nm@ 1900-2750rpm,5.0,2
1418,Maruti Swift Dzire VDI,2015.0,50000.0,120000.0,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1419,Hyundai EON Era Plus,2014.0,22000.0,50000.0,Petrol,Individual,Manual,Third Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,2
1420,Ford Figo Diesel Celebration Edition,2013.0,24000.0,100000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,2
1421,Hyundai i20 1.4 CRDi Asta,2010.0,21500.0,120000.0,Diesel,Individual,Manual,Third Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0,2
1422,Maruti Swift VDI,2012.0,40000.0,90000.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1423,Maruti Zen Estilo VXI BSIV,2012.0,19100.0,90000.0,Petrol,Individual,Manual,First Owner,19.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1425,Tata Nano XTA,2015.0,25000.0,20000.0,Petrol,Individual,Automatic,First Owner,21.0,624.0,37.0,51Nm@ 4000rpm,4.0,2
1427,Toyota Etios VX,2011.0,30000.0,120000.0,Petrol,Individual,Manual,Third Owner,17.0,1496.0,88.0,132Nm@ 3000rpm,5.0,2
1434,Honda Civic 1.8 S MT,2007.0,24500.0,90000.0,Petrol,Individual,Manual,Third Owner,13.0,1799.0,130.0,172Nm@ 4300rpm,5.0,2
1435,Maruti Alto K10 2010-2014 VXI,2012.0,25000.0,90000.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1437,Honda City V MT,2013.0,48000.0,42462.0,Petrol,Dealer,Manual,First Owner,16.0,1497.0,116.0,146Nm@ 4800rpm,5.0,2
1438,Maruti Swift VDI BSIV,2015.0,47000.0,54723.0,Diesel,Dealer,Manual,First Owner,25.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1445,Maruti Swift ZDI Plus,2013.0,45000.0,43978.0,Diesel,Dealer,Manual,Second Owner,28.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1450,Ford Ecosport Sports Diesel,2013.0,47500.0,48000.0,Diesel,Dealer,Manual,Second Owner,21.0,1498.0,98.0,215Nm@ 1750-2500rpm,5.0,2
1453,Tata Manza Aura Safire,2011.0,22500.0,35000.0,Petrol,Individual,Manual,First Owner,15.0,1368.0,90.0,116Nm@ 4750rpm,5.0,2
1458,Hyundai i10 Era,2009.0,22999.9,50000.0,Petrol,Individual,Manual,Second Owner,19.0,1086.0,68.0,99.04Nm@ 4500rpm,5.0,2
1462,Maruti Ritz VDi,2011.0,25000.0,60000.0,Diesel,Individual,Manual,Second Owner,21.0,1248.0,73.0,113Nm@ 4500rpm,5.0,2
1465,Ford Figo Diesel Titanium,2010.0,14400.0,50000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,2
1471,Chevrolet Sail LT ABS,2014.0,26000.0,38000.0,Diesel,Individual,Manual,First Owner,22.0,1248.0,74.0,190Nm@ 1750rpm,5.0,2
1472,Toyota Etios GD,2015.0,47500.0,120000.0,Diesel,Individual,Manual,First Owner,23.0,1364.0,67.0,170Nm@ 1800-2400rpm,5.0,2
1473,Ford Figo Diesel Titanium,2011.0,30200.0,103000.0,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,2
1477,Maruti Swift VDI BSIV,2014.0,53000.0,90000.0,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1482,Maruti Swift Dzire VDi,2012.0,43000.0,110000.0,Diesel,Individual,Manual,Second Owner,19.0,1248.0,73.0,190Nm@ 2000rpm,5.0,2
1483,Tata Manza Aura (ABS) Quadrajet,2010.0,24600.0,120000.0,Diesel,Individual,Manual,First Owner,18.0,1248.0,90.0,200Nm@ 1750-3000rpm,5.0,2
1485,Hyundai i20 Asta 1.2,2014.0,56500.0,70000.0,Petrol,Individual,Manual,Second Owner,18.0,1197.0,81.0,114.7Nm@ 4000rpm,5.0,2
1488,Fiat Linea Classic Plus 1.3 Multijet,2014.0,32500.0,142500.0,Diesel,Individual,Manual,First Owner,19.0,1248.0,75.0,197Nm@ 1750rpm,5.0,2
1490,Hyundai i10 Sportz 1.1L,2015.0,31000.0,50000.0,Petrol,Individual,Manual,First Owner,19.0,1086.0,68.0,99.04Nm@ 4500rpm,5.0,2
1491,Honda Amaze S i-Dtech,2013.0,25000.0,90000.0,Diesel,Individual,Manual,Third Owner,25.0,1498.0,98.0,200Nm@ 1750rpm,5.0,2
1492,Maruti Swift Dzire LDI,2015.0,42000.0,115000.0,Diesel,Individual,Manual,Second Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1493,Hyundai i20 Sportz AT 1.4,2013.0,33000.0,150000.0,Petrol,Individual,Automatic,Second Owner,15.0,1396.0,98.0,136.3Nm@ 4200rpm,5.0,2
1496,Honda City V AT,2010.0,40999.9,110000.0,Petrol,Individual,Automatic,Third Owner,15.0,1497.0,116.0,146Nm@ 4800rpm,5.0,2
1504,Maruti Wagon R VXI Optional,2018.0,40000.0,17500.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1505,Maruti Alto K10 VXI,2017.0,35000.0,27000.0,Petrol,Individual,Manual,First Owner,23.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1507,Maruti Wagon R LXI Optional,2016.0,35000.0,25000.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1508,Maruti Swift Dzire LDI Optional,2015.0,45999.9,80000.0,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1509,Maruti Alto LXi,2012.0,18500.0,60000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,2
1510,Volkswagen Polo Diesel Highline 1.2L,2013.0,55000.0,38000.0,Diesel,Individual,Manual,First Owner,22.0,1199.0,73.0,180Nm@ 2000rpm,5.0,2
1511,Maruti Wagon R Duo Lxi,2012.0,30000.0,100000.0,LPG,Individual,Manual,Second Owner,26.0,998.0,58.0,77Nm@ 3500rpm,5.0,2
1517,Maruti Alto 800 VXI,2017.0,31000.0,35000.0,Petrol,Individual,Manual,Second Owner,24.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
1519,Hyundai Grand i10 CRDi Sportz,2016.0,61000.0,23000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5.0,2
1520,Tata Indigo CS LX (TDI) BS III,2012.0,15000.0,150000.0,Diesel,Individual,Manual,Third Owner,19.0,1396.0,69.0,135Nm@ 2500rpm,5.0,2
1521,Hyundai Xcent 1.1 CRDi SX Option,2015.0,48000.0,70000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,71.0,180.4Nm@ 1750-2500rpm,5.0,2
1523,Hyundai i20 1.4 CRDi Magna,2012.0,29000.0,100000.0,Diesel,Individual,Manual,Second Owner,21.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0,2
1524,Maruti Alto 800 LXI,2017.0,30000.0,50000.0,Petrol,Individual,Manual,Second Owner,24.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
1525,Maruti Swift Dzire VDi,2010.0,27000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,19.0,1248.0,73.0,190Nm@ 2000rpm,5.0,2
1526,Hyundai Xcent 1.1 CRDi S,2015.0,40000.0,60000.0,Diesel,Individual,Manual,Second Owner,24.0,1120.0,71.0,180.4Nm@ 1750-2500rpm,5.0,2
1527,Maruti Alto 800 LX,2015.0,28000.0,28000.0,Petrol,Individual,Manual,Second Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
1528,Maruti Swift Dzire VXi,2009.0,25000.0,60000.0,Petrol,Individual,Manual,Third Owner,17.0,1298.0,85.0,114Nm@ 4000rpm,5.0,2
1529,Maruti Swift Dzire VDi,2012.0,49500.0,80000.0,Diesel,Individual,Manual,Second Owner,19.0,1248.0,73.0,190Nm@ 2000rpm,5.0,2
1532,Tata Indigo eCS VX BSIV,2013.0,31000.0,70000.0,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,140Nm@ 1800-3000rpm,5.0,2
1537,Maruti Swift Dzire VDI,2014.0,65000.0,50000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1538,Honda City V MT,2012.0,55000.0,83000.0,Petrol,Individual,Manual,First Owner,16.0,1497.0,116.0,146Nm@ 4800rpm,5.0,2
1546,Maruti Ritz VXi,2011.0,22999.9,18500.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,85.0,114Nm@ 4000rpm,5.0,2
1552,Datsun RediGO A,2019.0,27000.0,2300.0,Petrol,Individual,Manual,First Owner,22.0,799.0,53.0,72Nm@ 4386rpm,5.0,2
1553,Maruti Alto 800 LXI,2016.0,30000.0,40000.0,Petrol,Individual,Manual,First Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
1557,Maruti Wagon R LXI Minor,2009.0,13500.0,50000.0,Petrol,Individual,Manual,Second Owner,18.0,1061.0,67.0,84Nm@ 3500rpm,5.0,2
1558,Maruti Eeco Smiles 5 Seater AC,2013.0,27500.0,80000.0,Petrol,Individual,Manual,Second Owner,15.0,1196.0,73.0,101Nm@ 3000rpm,5.0,2
1573,Toyota Corolla Altis 1.8 VL AT,2012.0,55000.0,57728.0,Petrol,Trustmark Dealer,Automatic,First Owner,14.0,1794.0,138.0,173Nm@ 4000rpm,5.0,2
1576,Maruti Alto 800 LXI,2014.0,20000.0,43381.0,Petrol,Dealer,Manual,Second Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
1577,Honda City i VTEC CVT VX,2014.0,63500.0,79011.0,Petrol,Trustmark Dealer,Automatic,First Owner,18.0,1497.0,117.0,145Nm@ 4600rpm,5.0,2
1580,Maruti Wagon R VXI BS IV,2011.0,22000.0,40000.0,Petrol,Individual,Manual,First Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1583,Maruti Ritz VXi,2015.0,35000.0,58500.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,85.0,114Nm@ 4000rpm,5.0,2
1585,Nissan Micra XL,2011.0,20000.0,43500.0,Petrol,Individual,Manual,Second Owner,18.0,1198.0,75.0,104Nm@ 4000rpm,5.0,2
1589,Tata Indigo eCS LS TDI BSIII,2012.0,15800.0,110000.0,Diesel,Individual,Manual,Second Owner,19.0,1396.0,69.0,135Nm@ 2500rpm,5.0,2
1594,Renault KWID 1.0 RXT Optional,2018.0,35000.0,30000.0,Petrol,Individual,Manual,First Owner,23.0,999.0,67.0,91Nm@ 4250rpm,5.0,2
1595,Honda City i VTEC VX,2014.0,65000.0,56000.0,Petrol,Individual,Manual,First Owner,17.0,1497.0,117.0,145Nm@ 4600rpm,5.0,2
1596,Maruti Wagon R VXI BS IV,2017.0,40000.0,12700.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1601,Renault KWID RXT,2017.0,35000.0,34000.0,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72Nm@ 4386rpm,5.0,2
1603,Hyundai i10 Era,2008.0,16500.0,90000.0,Petrol,Individual,Manual,First Owner,19.0,1086.0,68.0,99.04Nm@ 4500rpm,5.0,2
1604,Hyundai Santro Xing GLS,2010.0,16000.0,65000.0,Petrol,Individual,Manual,Second Owner,17.0,1086.0,62.0,96.1Nm@ 3000rpm,5.0,2
1607,Maruti Alto K10 VXI,2015.0,28500.0,40000.0,Petrol,Individual,Manual,First Owner,23.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1612,Hyundai EON D Lite Plus Option,2016.0,22000.0,100000.0,Petrol,Individual,Manual,First Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,2
1613,Tata Indica Vista Quadrajet LS,2013.0,12000.0,120000.0,Diesel,Individual,Manual,First Owner,22.0,1248.0,74.0,190Nm@ 1750-3000rpm,5.0,2
1615,Chevrolet Sail Hatchback LS ABS,2013.0,42000.0,46815.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,76.0,205Nm@ 1750rpm,5.0,2
1616,Tata Indica Vista TDI LS,2013.0,16000.0,110000.0,Diesel,Individual,Manual,First Owner,19.0,1405.0,70.0,135.4Nm@ 2500rpm,5.0,2
1617,Hyundai EON Era Plus,2015.0,25000.0,80000.0,Petrol,Individual,Manual,First Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,2
1618,Maruti Ertiga ZDI,2013.0,38500.0,100000.0,Diesel,Individual,Manual,Third Owner,20.0,1248.0,88.0,200Nm@ 1750rpm,7.0,2
1619,Maruti Wagon R VXI BS IV with ABS,2014.0,31800.0,80000.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1621,Maruti Celerio VXI,2015.0,33000.0,70000.0,Petrol,Individual,Manual,Third Owner,23.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1622,Tata Indica Vista Aqua 1.4 TDI,2011.0,15200.0,80000.0,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,135 Nm at 2500  rpm ,5.0,2
1623,Maruti Alto 800 LXI,2014.0,25000.0,40000.0,Petrol,Individual,Manual,First Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
1624,Tata Indica Vista Aqua 1.4 TDI,2011.0,24800.0,80000.0,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,135 Nm at 2500  rpm ,5.0,2
1625,Nissan Micra XV,2011.0,30000.0,60000.0,Petrol,Individual,Manual,Second Owner,18.0,1198.0,75.0,104Nm@ 4000rpm,5.0,2
1631,Renault Duster Adventure Edition,2014.0,49500.0,175000.0,Diesel,Individual,Manual,First Owner,19.0,1461.0,108.0,248Nm@ 2250rpm,5.0,2
1632,Maruti SX4 ZXI AT,2011.0,22000.0,65000.0,Petrol,Individual,Automatic,Third Owner,12.0,1586.0,103.0,145Nm@ 4100rpm,5.0,2
1633,Maruti SX4 ZXI AT,2011.0,26000.0,65000.0,Petrol,Individual,Automatic,Third Owner,12.0,1586.0,103.0,145Nm@ 4100rpm,5.0,2
1635,Ford Figo Diesel Titanium,2011.0,20000.0,80000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,2
1638,Honda Civic Hybrid,2008.0,25000.0,60000.0,Petrol,Individual,Automatic,Third Owner,20.0,1339.0,108.0,123Nm@ 1000-2500rpm,5.0,2
1643,Hyundai Grand i10 CRDi Asta Option,2013.0,27000.0,118000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5.0,2
1644,Hyundai Verna 1.6 SX,2013.0,42000.0,69000.0,Diesel,Individual,Manual,Third Owner,22.0,1582.0,126.0,259.8Nm@ 1900-2750rpm,5.0,2
1646,Hyundai Xcent 1.2 Kappa AT S Option,2015.0,40000.0,100000.0,Petrol,Individual,Automatic,First Owner,16.0,1197.0,81.0,113.75Nm@ 4000rpm,5.0,2
1647,Maruti Swift Dzire VDI,2015.0,47000.0,110000.0,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1650,Tata Tiago 1.05 Revotorq XE,2017.0,32500.0,120000.0,Diesel,Individual,Manual,First Owner,27.0,1047.0,69.0,140Nm@ 1800-3000rpm,5.0,2
1653,Hyundai i10 Sportz Option,2009.0,17000.0,90000.0,Petrol,Individual,Manual,Second Owner,20.0,1197.0,78.0,111.8Nm@ 4000rpm,5.0,2
1660,Tata Indigo CS LX (TDI) BS III,2013.0,20000.0,150000.0,Diesel,Individual,Manual,First Owner,19.0,1396.0,69.0,135Nm@ 2500rpm,5.0,2
1661,Maruti Omni E MPI STD BS IV,2016.0,22000.0,90000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,34.0,59Nm@ 2500rpm,8.0,2
1662,Volkswagen Vento 1.6 Highline,2014.0,50000.0,70000.0,Petrol,Individual,Manual,Second Owner,15.0,1598.0,103.0,153Nm@ 3800rpm,5.0,2
1665,Chevrolet Optra Magnum 2.0 LT,2008.0,21000.0,90000.0,Diesel,Individual,Manual,Fourth & Above Owner,16.0,1991.0,123.0,305Nm@ 2000rpm,5.0,2
1666,Maruti Ritz VDi,2011.0,27000.0,89000.0,Diesel,Individual,Manual,Second Owner,21.0,1248.0,73.0,113Nm@ 4500rpm,5.0,2
1668,Maruti Swift Dzire VDI,2015.0,48000.0,30000.0,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1670,Maruti Swift Dzire VDI,2013.0,48000.0,80000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
1678,Hyundai EON D Lite,2012.0,17000.0,40000.0,Petrol,Individual,Manual,First Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,2
1680,Maruti Ritz VXi,2014.0,35000.0,25000.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,85.0,114Nm@ 4000rpm,5.0,2
1681,Maruti Alto 800 LXI,2016.0,26000.0,65000.0,Petrol,Individual,Manual,Second Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
1685,Toyota Etios GD,2014.0,40000.0,120000.0,Diesel,Individual,Manual,Second Owner,23.0,1364.0,67.0,170Nm@ 1800-2400rpm,5.0,2
1700,Maruti Wagon R VXI BS IV,2015.0,40999.9,18500.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
1702,Renault KWID RXT,2015.0,29000.0,15200.0,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72Nm@ 4386rpm,5.0,2
1704,Hyundai Verna 1.6 SX,2011.0,47500.0,80000.0,Diesel,Individual,Manual,First Owner,22.0,1582.0,126.0,259.8Nm@ 1900-2750rpm,5.0,2
1705,Hyundai EON Era Plus,2013.0,19000.0,70000.0,Petrol,Individual,Manual,First Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,2
