,name,year,price,kms,fuel,seller_type,transmission,owner,mileage,engine_cc,horsepower,torque,seats,cluster
1928,Nissan Sunny Diesel XL,2012.0,29500.0,70000.0,Diesel,Individual,Manual,Second Owner,21.0,1461.0,84.0,200Nm@ 2000rpm,5.0,2
1929,Nissan Terrano XL 85 PS,2015.0,70000.0,80000.0,Diesel,Individual,Manual,Second Owner,20.0,1461.0,83.0,200Nm@ 1900rpm,5.0,2
1932,Maruti Swift VXI,2013.0,45000.0,41800.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,85.0,114Nm@ 4000rpm,5.0,2
1935,Ford Figo Diesel ZXI,2012.0,25000.0,40000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,2
1936,Maruti Wagon R LXI Minor,2009.0,14000.0,96000.0,Petrol,Individual,Manual,Second Owner,18.0,1061.0,67.0,84Nm@ 3500rpm,5.0,2
1938,Hyundai i10 Era,2011.0,21000.0,110000.0,Petrol,Individual,Manual,Second Owner,19.0,1086.0,68.0,99.04Nm@ 4500rpm,5.0,2
1939,Honda Amaze S i-Dtech,2014.0,42000.0,100000.0,Diesel,Individual,Manual,Second Owner,25.0,1498.0,98.0,200Nm@ 1750rpm,5.0,2
1941,Nissan Sunny XL,2012.0,32000.0,70000.0,Petrol,Individual,Manual,Second Owner,16.0,1498.0,97.0,134Nm@ 4000rpm,5.0,2
1944,Mahindra Verito 1.5 D4 BSIII,2012.0,20000.0,80000.0,Diesel,Individual,Manual,Second Owner,20.0,1461.0,65.0,160Nm@ 2000rpm,5.0,2
1945,Maruti Ritz VXi,2014.0,35000.0,50000.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,85.0,114Nm@ 4000rpm,5.0,2
1948,Mahindra Verito 1.5 D4 BSIII,2011.0,22500.0,57000.0,Diesel,Individual,Manual,Second Owner,21.0,1461.0,64.0,160Nm@ 2000rpm,5.0,2
1950,Maruti Eeco 5 Seater AC BSIV,2013.0,26000.0,26000.0,Petrol,Individual,Manual,First Owner,15.0,1196.0,73.0,101Nm@ 3000rpm,5.0,2
1952,Maruti Eeco 5 Seater AC BSIV,2013.0,26000.0,26000.0,Petrol,Individual,Manual,First Owner,15.0,1196.0,73.0,101Nm@ 3000rpm,5.0,2
1953,Maruti Alto LXi BSIII,2010.0,15000.0,120000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,2
1954,Maruti Alto LXi,2014.0,11000.0,50000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,2
1955,Maruti Alto LX,2012.0,22500.0,40000.0,Petrol,Individual,Manual,First Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,2
1958,Honda City i VTEC V,2017.0,86000.0,28000.0,Petrol,Individual,Manual,First Owner,17.0,1497.0,117.0,145Nm@ 4600rpm,5.0,2
1960,Maruti Ertiga ZDI,2014.0,65000.0,90000.0,Diesel,Individual,Manual,First Owner,20.0,1248.0,88.0,200Nm@ 1750rpm,7.0,2
1963,Maruti Swift Vdi BSIII,2011.0,30500.0,188000.0,Diesel,Individual,Manual,Second Owner,17.0,1248.0,75.0,190Nm@ 2000rpm,5.0,2
1964,Ford Figo Diesel Titanium,2011.0,22000.0,100000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,2
1966,Mahindra TUV 300 mHAWK100 T8,2017.0,66000.0,67000.0,Diesel,Individual,Manual,Second Owner,18.0,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,2
1967,Chevrolet Beat Diesel LT Option,2011.0,14000.0,70000.0,Diesel,Individual,Manual,Fourth & Above Owner,25.0,936.0,57.0,150Nm@ 1750rpm,5.0,2
1968,Toyota Corolla Altis JS MT,2015.0,110000.0,50000.0,Petrol,Individual,Manual,First Owner,14.0,1798.0,138.0,173Nm@ 4000rpm,5.0,2
1970,Volkswagen Ameo 1.5 TDI Comfortline AT,2017.0,62500.0,34000.0,Diesel,Individual,Automatic,First Owner,22.0,1498.0,108.0,250Nm@ 1500-3000rpm,5.0,2
1974,Honda City Corporate Edition,2012.0,54000.0,100000.0,Petrol,Individual,Manual,Second Owner,16.0,1497.0,116.0,146Nm@ 4800rpm,5.0,2
1978,Honda Civic ZX Diesel BSIV,2020.0,212500.0,5500.0,Diesel,Dealer,Manual,First Owner,26.0,1597.0,118.0,300Nm@ 2000rpm,5.0,2
1984,Hyundai Creta 1.6 CRDi AT SX Plus,2020.0,195000.0,2700.0,Diesel,Dealer,Automatic,First Owner,17.0,1582.0,126.0,259.9Nm@ 1900-2750rpm,5.0,2
1986,Ford Figo 1.5D Titanium MT,2015.0,36500.0,105000.0,Diesel,Dealer,Manual,First Owner,25.0,1498.0,99.0,215Nm@ 1750-3000rpm,5.0,2
1988,Tata Nexon 1.5 Revotorq XZ Plus,2017.0,91999.9,26766.0,Diesel,Dealer,Manual,First Owner,21.0,1497.0,108.0,260Nm@ 1500-2750rpm,5.0,2
1991,Mahindra Marazzo M2 BSIV,2019.0,107500.0,23000.0,Diesel,Dealer,Manual,First Owner,17.0,1497.0,121.0,300Nm@ 1750-2500rpm,7.0,2
1999,Honda City i DTEC E,2015.0,65000.0,80000.0,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.0,200Nm@ 1750rpm,5.0,2
2000,Honda Jazz Select Edition Active,2011.0,35000.0,80000.0,Petrol,Individual,Manual,Second Owner,16.0,1198.0,90.0,110(11.2)@ 4800,5.0,2
2004,Mahindra TUV 300 T8,2015.0,70000.0,58945.0,Diesel,Individual,Manual,First Owner,18.0,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,2
2005,Ford Figo Diesel Titanium,2012.0,30000.0,90000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,2
2007,Maruti Ertiga VDI,2013.0,62500.0,160000.0,Diesel,Individual,Manual,Third Owner,20.0,1248.0,88.0,200Nm@ 1750rpm,7.0,2
2008,Volkswagen Polo GT TDI,2014.0,42500.0,80000.0,Diesel,Individual,Manual,Second Owner,15.0,1598.0,103.0,250Nm@ 1500-2500rpm,5.0,2
2010,Tata Indigo CS LX (TDI) BS-III,2015.0,25000.0,80000.0,Diesel,Individual,Manual,Second Owner,19.0,1405.0,69.0,135Nm@ 2500rpm,5.0,2
2013,Chevrolet Sail 1.2 LS ABS,2014.0,30000.0,50000.0,Petrol,Individual,Manual,First Owner,18.0,1199.0,82.0,108.5Nm@ 5000rpm,5.0,2
2018,Nissan Sunny XV,2012.0,35000.0,50000.0,Petrol,Individual,Manual,First Owner,16.0,1498.0,97.0,134Nm@ 4000rpm,5.0,2
2023,Maruti Ertiga VXI,2015.0,42300.0,60000.0,Petrol,Individual,Manual,Second Owner,16.0,1373.0,93.0,130Nm@ 4000rpm,7.0,2
2026,Maruti A-Star Vxi,2011.0,17000.0,70000.0,Petrol,Individual,Manual,Third Owner,19.0,998.0,66.0,90Nm@ 3500rpm,5.0,2
2027,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2015.0,45000.0,70000.0,Petrol,Individual,Manual,First Owner,18.0,1196.0,86.0,112Nm@ 4000rpm,5.0,2
2028,Hyundai i10 Magna,2009.0,15000.0,110000.0,Petrol,Individual,Manual,Second Owner,20.0,1197.0,78.0,111.7Nm@ 4000rpm,5.0,2
2031,Maruti Ertiga 1.5 VDI,2018.0,85000.0,59000.0,Diesel,Individual,Manual,First Owner,24.0,1498.0,93.0,225Nm@ 1500-2500rpm,7.0,2
2034,Maruti Alto 800 LXI,2014.0,18000.0,55000.0,Petrol,Individual,Manual,First Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
2037,Ford Figo 1.5D Titanium MT,2016.0,50000.0,143200.0,Diesel,Individual,Manual,First Owner,25.0,1498.0,99.0,215Nm@ 1750-3000rpm,5.0,2
2039,Nissan Micra Diesel XV Premium,2012.0,20499.9,120000.0,Diesel,Individual,Manual,First Owner,23.0,1461.0,63.0,160Nm@ 2000rpm,5.0,2
2044,Maruti Swift Dzire LDI,2013.0,52500.0,100000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
2045,Maruti Omni 8 Seater BSIV,2012.0,16000.0,62000.0,Petrol,Individual,Manual,First Owner,14.0,796.0,35.0,6.1kgm@ 3000rpm,5.0,2
2050,Maruti Swift Dzire VDI,2013.0,55000.0,100000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
2054,Hyundai Verna 1.6 SX CRDi (O),2012.0,40000.0,138000.0,Diesel,Individual,Manual,First Owner,22.0,1582.0,126.0,259.8Nm@ 1900-2750rpm,5.0,2
2056,Mahindra TUV 300 mHAWK100 T8 Dual Tone,2017.0,75000.0,60000.0,Diesel,Individual,Manual,First Owner,18.0,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,2
2057,Chevrolet Spark 1.0 LS,2011.0,15000.0,80000.0,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,2
2059,Tata Manza Club Class Quadrajet90 VX,2013.0,26000.0,189000.0,Diesel,Individual,Manual,First Owner,21.0,1248.0,88.0,200Nm@ 1750-3000rpm,5.0,2
2060,Volkswagen Vento 1.5 TDI Highline AT,2014.0,41100.0,90000.0,Diesel,Individual,Automatic,Second Owner,21.0,1498.0,103.0,250Nm@ 1500-2500rpm,5.0,2
2061,Hyundai i20 Sportz 1.4 CRDi,2014.0,45000.0,56000.0,Diesel,Individual,Manual,First Owner,21.0,1396.0,88.0,219.6Nm@ 1750-2750rpm,5.0,2
2066,Tata Manza Club Class Quadrajet90 VX,2013.0,26000.0,189000.0,Diesel,Individual,Manual,First Owner,21.0,1248.0,88.0,200Nm@ 1750-3000rpm,5.0,2
2067,Volkswagen Vento 1.5 TDI Highline AT,2014.0,41100.0,90000.0,Diesel,Individual,Automatic,Second Owner,21.0,1498.0,103.0,250Nm@ 1500-2500rpm,5.0,2
2068,Hyundai i20 Sportz 1.4 CRDi,2014.0,45000.0,56000.0,Diesel,Individual,Manual,First Owner,21.0,1396.0,88.0,219.6Nm@ 1750-2750rpm,5.0,2
2073,Nissan Terrano XE 85 PS,2016.0,75000.0,35000.0,Diesel,Individual,Manual,First Owner,20.0,1461.0,83.0,200Nm@ 1900rpm,5.0,2
2074,Nissan Terrano XL 85 PS,2015.0,80000.0,35000.0,Diesel,Individual,Manual,First Owner,20.0,1461.0,83.0,200Nm@ 1900rpm,5.0,2
2076,Maruti Alto 800 LX,2013.0,20000.0,90000.0,Petrol,Individual,Manual,First Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
2078,Nissan Terrano XL 110 PS,2016.0,80000.0,36000.0,Diesel,Individual,Manual,First Owner,19.0,1461.0,108.0,248Nm@ 2250rpm,5.0,2
2082,Tata Indica Vista Terra 1.4 TDI,2010.0,17000.0,110000.0,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,135Nm@ 2500rpm,5.0,2
2089,Mahindra TUV 300 T8,2016.0,65000.0,100000.0,Diesel,Individual,Manual,First Owner,18.0,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,2
2092,Maruti Alto 800 LXI,2012.0,25499.9,30000.0,Petrol,Individual,Manual,First Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
2093,Maruti Alto LXi,2011.0,18000.0,60000.0,Petrol,Individual,Manual,First Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,2
2095,Chevrolet Optra Magnum 2.0 LT BS3,2008.0,22500.0,120000.0,Diesel,Individual,Manual,Second Owner,16.0,1991.0,123.0,305Nm@ 2000rpm,5.0,2
2097,Tata Manza Aura Quadrajet BS IV,2012.0,31000.0,86000.0,Diesel,Individual,Manual,First Owner,21.0,1248.0,88.0,200Nm@ 1750-3000rpm,5.0,2
2098,Datsun GO T BSIV,2015.0,22500.0,71850.0,Petrol,Individual,Manual,First Owner,20.0,1198.0,67.0,104Nm@ 4000rpm,5.0,2
2100,Maruti Swift Dzire VXi,2008.0,25000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1298.0,85.0,114Nm@ 4000rpm,5.0,2
2101,Hyundai EON Sportz,2011.0,18000.0,35000.0,Petrol,Individual,Manual,First Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,2
2104,Hyundai Elantra CRDi SX,2015.0,90000.0,145000.0,Diesel,Individual,Manual,First Owner,22.0,1582.0,126.0,259.88Nm@ 1900-2750rpm,5.0,2
2112,Maruti Wagon R VXI BS IV,2011.0,37600.0,60000.0,Petrol,Individual,Manual,First Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
2119,Maruti Alto LXi,2010.0,17000.0,75000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,2
2120,Maruti Swift Dzire LDi,2010.0,21500.0,120000.0,Diesel,Individual,Manual,Third Owner,19.0,1248.0,73.0,190Nm@ 2000rpm,5.0,2
2121,Honda City 1.5 V Inspire,2010.0,35000.0,110000.0,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0,2
2122,Chevrolet Spark 1.0 LS,2009.0,8000.0,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,2
2123,Hyundai EON Magna Plus,2012.0,19500.0,80000.0,Petrol,Individual,Manual,Second Owner,21.0,814.0,55.0,74.5Nm@ 4000rpm,5.0,2
2125,Nissan Sunny Diesel XL,2014.0,33500.0,71000.0,Diesel,Dealer,Manual,First Owner,21.0,1461.0,84.0,200Nm@ 2000rpm,5.0,2
2127,Renault Duster 85PS Diesel RxL,2015.0,48499.9,75000.0,Diesel,Dealer,Manual,First Owner,19.0,1461.0,83.0,200Nm@ 1750rpm,5.0,2
2128,Maruti Ciaz Delta BSIV,2018.0,65000.0,22000.0,Petrol,Individual,Manual,Second Owner,21.0,1462.0,103.0,138Nm@ 4400rpm,5.0,2
2133,Volkswagen Polo Diesel Highline 1.2L,2013.0,35000.0,80000.0,Diesel,Individual,Manual,First Owner,22.0,1199.0,73.0,180Nm@ 2000rpm,5.0,2
2142,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2016.0,65000.0,50000.0,Diesel,Individual,Manual,First Owner,22.0,1498.0,98.0,205Nm@ 1750-3250rpm,5.0,2
2143,Hyundai Creta 1.6 CRDi SX Option,2015.0,82200.0,60000.0,Diesel,Individual,Manual,First Owner,19.0,1582.0,126.0,259.9Nm@ 1900-2750rpm,5.0,2
2144,Renault Duster 110PS Diesel RxL,2013.0,34500.0,100000.0,Diesel,Individual,Manual,Second Owner,19.0,1461.0,108.0,248Nm@ 2250rpm,5.0,2
2146,Maruti Swift VDI,2012.0,33000.0,50000.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
2147,Maruti Wagon R Stingray VXI,2014.0,30000.0,74537.0,Petrol,Individual,Manual,Second Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
2148,Maruti SX4 ZXI AT,2009.0,20000.0,90000.0,Petrol,Individual,Automatic,Second Owner,12.0,1586.0,103.0,145Nm@ 4100rpm,5.0,2
2150,Chevrolet Spark 1.0,2010.0,9000.0,70000.0,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,2
2151,Maruti Wagon R VXI Minor,2010.0,20000.0,80000.0,Petrol,Individual,Manual,Second Owner,18.0,1061.0,67.0,84Nm@ 3500rpm,5.0,2
2154,Honda City i-DTEC VX,2017.0,97500.0,82000.0,Diesel,Individual,Manual,First Owner,25.0,1498.0,97.0,200Nm@ 1750rpm,5.0,2
2162,Maruti Alto K10 2010-2014 VXI,2012.0,25200.0,48000.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
2163,Maruti Swift VDI,2012.0,28000.0,70000.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
2174,Maruti Swift VDI,2011.0,23500.0,100000.0,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
2175,Maruti Swift Dzire VDi,2012.0,35000.0,52000.0,Diesel,Individual,Manual,Third Owner,19.0,1248.0,73.0,190Nm@ 2000rpm,5.0,2
2176,Hyundai i10 Era 1.1,2010.0,13100.0,80000.0,Petrol,Individual,Manual,Third Owner,19.0,1086.0,68.0,99.04Nm@ 4500rpm,5.0,2
2177,Honda Amaze VX i-DTEC,2016.0,45000.0,85000.0,Diesel,Individual,Manual,First Owner,25.0,1498.0,98.0,200Nm@ 1750rpm,5.0,2
2179,Maruti Alto 800 LXI,2013.0,20000.0,50000.0,Petrol,Individual,Manual,First Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
2180,Maruti Wagon R LXI Minor,2009.0,12500.0,120000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.0,1061.0,67.0,84Nm@ 3500rpm,5.0,2
2182,Maruti Swift VDI,2012.0,38000.0,70000.0,Diesel,Individual,Manual,Third Owner,22.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
2184,Honda City 1.5 S MT,2009.0,25000.0,68600.0,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0,2
2185,Mahindra Bolero Power Plus SLX,2017.0,69000.0,60000.0,Diesel,Individual,Manual,First Owner,16.0,1493.0,70.0,195Nm@ 1400-2200rpm,7.0,2
2187,Honda City E,2012.0,56000.0,40000.0,Petrol,Individual,Manual,Second Owner,16.0,1497.0,116.0,146Nm@ 4800rpm,5.0,2
2190,Maruti Alto K10 LXI,2012.0,20000.0,29500.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
2191,Hyundai Verna VTVT 1.6 SX,2018.0,95000.0,13887.0,Petrol,Individual,Manual,First Owner,17.0,1591.0,121.0,151Nm@ 4850rpm,5.0,2
2194,Maruti Alto 800 LXI,2012.0,22000.0,100000.0,Petrol,Individual,Manual,First Owner,22.0,796.0,47.0,69Nm@ 3500rpm,5.0,2
2195,Chevrolet Aveo 1.4 LS,2011.0,13000.0,60000.0,Petrol,Individual,Manual,Second Owner,14.0,1399.0,92.0,127Nm@ 3500rpm,5.0,2
2197,Tata Indica Vista TDI LS,2011.0,11000.0,120000.0,Diesel,Individual,Manual,First Owner,19.0,1405.0,70.0,135.4Nm@ 2500rpm,5.0,2
2198,Ford EcoSport 1.5 Petrol Ambiente BSIV,2017.0,68000.0,13500.0,Petrol,Individual,Manual,First Owner,17.0,1497.0,121.0,150Nm@ 4500rpm,5.0,2
2199,Fiat Grande Punto Active (Diesel),2013.0,28000.0,52000.0,Diesel,Individual,Manual,First Owner,20.0,1248.0,75.0,197Nm@ 1750rpm,5.0,2
2208,Hyundai Verna VTVT 1.6 SX,2017.0,95000.0,20000.0,Petrol,Individual,Manual,First Owner,17.0,1591.0,121.0,151Nm@ 4850rpm,5.0,2
2209,Maruti Swift VDI,2013.0,35000.0,60000.0,Diesel,Individual,Manual,First Owner,22.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
2211,Maruti Swift Dzire VDi,2012.0,38000.0,60000.0,Diesel,Individual,Manual,First Owner,19.0,1248.0,73.0,190Nm@ 2000rpm,5.0,2
2213,Hyundai Verna VTVT 1.6 SX,2017.0,90000.0,20000.0,Petrol,Individual,Manual,First Owner,17.0,1591.0,121.0,151Nm@ 4850rpm,5.0,2
2216,Tata Nexon 1.5 Revotorq XZ Plus,2018.0,79000.0,60000.0,Diesel,Individual,Manual,First Owner,21.0,1497.0,108.0,260Nm@ 1500-2750rpm,5.0,2
2217,Hyundai Verna 1.6 VTVT S Option,2015.0,62500.0,20000.0,Petrol,Individual,Manual,First Owner,17.0,1591.0,121.0,154.9Nm@ 4200rpm,5.0,2
2218,Ford EcoSport 1.5 Petrol Trend BSIV,2017.0,60400.0,30000.0,Petrol,Individual,Manual,Second Owner,17.0,1497.0,121.0,150Nm@ 4500rpm,5.0,2
2220,Mahindra XUV300 W6 Diesel BSIV,2019.0,95000.0,17000.0,Diesel,Individual,Manual,First Owner,20.0,1497.0,115.0,300Nm@ 1500-2500rpm,5.0,2
2222,Hyundai i20 1.4 Magna AT,2018.0,70000.0,42000.0,Petrol,Individual,Automatic,First Owner,18.0,1368.0,98.0,132.3Nm@ 4000rpm,5.0,2
2224,Mahindra Verito 1.5 D4 BSIV,2012.0,26000.0,110000.0,Diesel,Individual,Manual,First Owner,21.0,1461.0,65.0,160Nm@ 2000rpm,5.0,2
2225,Tata Indigo CR4,2012.0,20000.0,90000.0,Diesel,Individual,Manual,First Owner,23.0,1396.0,70.0,140Nm@ 1800-3000rpm,5.0,2
2227,Volkswagen Vento IPL II Diesel Trendline,2011.0,33000.0,66000.0,Diesel,Individual,Manual,Second Owner,20.0,1598.0,105.0,250Nm@ 1500-2500rpm,5.0,2
2228,Hyundai Verna Transform CRDi VGT SX ABS,2011.0,40000.0,70000.0,Diesel,Individual,Manual,Third Owner,16.0,1493.0,110.0,24 KGM at 1900-2750 RPM,5.0,2
2229,Hyundai Creta 1.6 SX Automatic,2018.0,135000.0,5000.0,Petrol,Individual,Automatic,First Owner,14.0,1591.0,121.0,151NM@ 4850rpm,5.0,2
2230,Mahindra Verito 1.5 D4 BSIV,2014.0,25000.0,50000.0,Diesel,Individual,Manual,Second Owner,21.0,1461.0,65.0,160Nm@ 2000rpm,5.0,2
2231,Skoda Rapid 1.6 MPI Ambition BSIV,2019.0,72500.0,25000.0,Petrol,Individual,Manual,First Owner,15.0,1598.0,103.0,153Nm@ 3750-3800rpm,5.0,2
2232,Maruti Swift Dzire Tour LDI,2013.0,30000.0,70000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
2236,Tata Indica Vista TDI LX,2014.0,40000.0,45000.0,Diesel,Individual,Manual,First Owner,19.0,1405.0,70.0,135.4Nm@ 2500rpm,5.0,2
2240,Volkswagen Jetta 2.0L TDI Highline AT,2011.0,55000.0,106000.0,Diesel,Individual,Automatic,Second Owner,16.0,1968.0,138.0,320Nm@ 1750-2500rpm,5.0,2
2241,Chevrolet Aveo U-VA 1.2 LS,2008.0,15000.0,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,15.0,1150.0,74.0,110Nm@ 4400rpm,5.0,2
2247,Maruti Ritz VXi,2009.0,20000.0,120000.0,Petrol,Individual,Manual,First Owner,18.0,1197.0,85.0,114Nm@ 4000rpm,5.0,2
2250,Maruti Ritz VXi (ABS) BS IV,2010.0,17000.0,120000.0,Petrol,Individual,Manual,Second Owner,18.0,1197.0,85.0,114Nm@ 4000rpm,5.0,2
2251,Hyundai Verna 1.4 CRDi,2015.0,60000.0,60000.0,Diesel,Individual,Manual,Second Owner,24.0,1396.0,88.0,219.7Nm@ 1750-2750rpm,5.0,2
2252,Maruti Alto LXi,2011.0,13000.0,100000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,2
2254,Maruti 800 AC,2011.0,10000.0,120000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,2
2259,Hyundai i20 Sportz 1.4 CRDi,2015.0,65000.0,80000.0,Diesel,Individual,Manual,First Owner,22.0,1396.0,88.0,219.7Nm@ 1500-2750rpm,5.0,2
2260,Tata Indigo eCS GLS,2013.0,21000.0,120000.0,Petrol,Individual,Manual,First Owner,15.0,1193.0,64.0,100Nm@ 2700rpm,5.0,2
2262,Ford Figo Diesel Celebration Edition,2013.0,22999.9,70000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,2
2263,Renault Duster 110PS Diesel RxZ,2014.0,40999.9,188000.0,Diesel,Individual,Manual,Second Owner,19.0,1461.0,108.0,248Nm@ 2250rpm,5.0,2
2264,Chevrolet Spark 1.0 LT,2011.0,13000.0,67840.0,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,2
2265,Tata Nano CX,2013.0,9500.0,30000.0,Petrol,Individual,Manual,First Owner,25.0,624.0,37.0,51Nm@ 4000+/-500rpm,4.0,2
2275,Ford Ikon 1.4 TDCi DuraTorq,2009.0,14000.0,140000.0,Diesel,Individual,Manual,Second Owner,13.0,1399.0,68.0,160Nm@ 2000rpm,5.0,2
2276,Maruti Omni 8 Seater BSII,2010.0,13000.0,120000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,35.0,6.1kgm@ 3000rpm,8.0,2
2277,Maruti Swift VDI BSIV,2007.0,19500.0,112880.0,Diesel,Dealer,Manual,First Owner,25.0,1248.0,74.0,190Nm@ 2000rpm,5.0,2
2278,Tata Indica Vista TDI LS,2013.0,21000.0,135000.0,Diesel,Dealer,Manual,Second Owner,19.0,1405.0,70.0,135.4Nm@ 2500rpm,5.0,2
2280,Chevrolet Beat LT,2012.0,14100.0,128000.0,Petrol,Individual,Manual,Third Owner,18.0,1199.0,79.0,108Nm@ 4400rpm,5.0,2
2282,Maruti SX4 ZXI AT Leather,2010.0,35000.0,30000.0,Petrol,Individual,Automatic,First Owner,12.0,1586.0,103.0,145Nm@ 4100rpm,5.0,2
2288,Hyundai Accent Executive,2011.0,25000.0,35000.0,Petrol,Individual,Manual,First Owner,16.0,1495.0,93.0,124.6Nm@ 3500rpm,5.0,2
2292,Mahindra Bolero 2011-2019 mHAWK D70 ZLX,2018.0,75000.0,70000.0,Diesel,Individual,Manual,First Owner,16.0,1493.0,70.0,195Nm@ 1400-2200rpm,7.0,2
2296,Maruti Alto K10 2010-2014 VXI,2012.0,22999.9,50000.0,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90Nm@ 3500rpm,5.0,2
2299,Volkswagen Vento 1.5 TDI Highline,2017.0,90000.0,74000.0,Diesel,Individual,Manual,First Owner,22.0,1498.0,108.0,250Nm@ 1500-3000rpm,5.0,2
2301,Honda Jazz 1.5 VX i DTEC,2016.0,65000.0,61915.0,Diesel,Individual,Manual,First Owner,27.0,1498.0,98.0,200Nm@ 1750rpm,5.0,2
2303,Volkswagen Polo 1.5 TDI Comfortline,2016.0,55000.0,70000.0,Diesel,Individual,Manual,First Owner,20.0,1498.0,88.0,230Nm@ 1500-2500rpm,5.0,2
2304,Maruti Swift Ldi BSIII,2007.0,25000.0,150000.0,Diesel,Individual,Manual,Fourth & Above Owner,17.0,1248.0,75.0,190Nm@ 2000rpm,5.0,2
2305,Mahindra Quanto C4,2013.0,35000.0,110000.0,Diesel,Individual,Manual,Second Owner,17.0,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,2
2306,Chevrolet Beat Diesel LT,2014.0,18500.0,90000.0,Diesel,Individual,Manual,Second Owner,25.0,936.0,56.0,142.5Nm@ 1750rpm,5.0,2
2307,Ford Figo Petrol Titanium,2010.0,22999.9,120000.0,Petrol,Individual,Manual,Third Owner,15.0,1196.0,70.0,102Nm@ 4000rpm,5.0,2
2310,Hyundai i10 Sportz,2009.0,15000.0,80000.0,Petrol,Individual,Manual,Second Owner,20.0,1197.0,78.0,111.8Nm@ 4000rpm,5.0,2
2311,Maruti Ertiga VDI,2013.0,60000.0,184000.0,Diesel,Individual,Manual,First Owner,20.0,1248.0,88.0,200Nm@ 1750rpm,7.0,2
2312,Maruti Wagon R CNG LXI,2013.0,27000.0,80000.0,CNG,Individual,Manual,Second Owner,32.0,998.0,58.0,78Nm@ 3500rpm,5.0,2
