,name,year,price,kms,fuel,seller_type,transmission,owner,mileage,engine_cc,horsepower,torque,seats,cluster
4491,Hyundai Accent DLS,2003.0,10800.0,200000.0,Diesel,Individual,Manual,Second Owner,13.0,1493.0,82.0,187Nm@ 2500rpm,5.0,5
4496,Maruti Esteem DI,2003.0,7000.0,20000.0,Diesel,Individual,Manual,First Owner,15.0,1527.0,57.0,96Nm@ 2500rpm,5.0,5
4563,Maruti Esteem Vxi - BSIII,2005.0,9300.0,80000.0,Petrol,Individual,Manual,Third Owner,15.0,1298.0,85.0,110Nm@ 4500rpm,5.0,5
4587,Maruti Wagon R VXI,2002.0,14000.0,80000.0,Petrol,Individual,Manual,Second Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
4618,Maruti 800 Std MPFi,2003.0,4200.0,62000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
4628,Maruti Alto LX,2007.0,10000.0,60000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
4645,Maruti 800 AC,2007.0,7500.0,60000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
4712,Ambassador Classic 2000 DSZ AC PS,1994.0,9900.0,100000.0,Diesel,Individual,Manual,Second Owner,12.0,1995.0,52.0,106Nm@ 2200rpm,5.0,5
4720,Maruti Zen D,2002.0,12000.0,60000.0,Diesel,Individual,Manual,Second Owner,20.0,1527.0,58.0,789Nm@ 2250rpm,5.0,5
4802,Maruti Zen LXi - BS III,2004.0,12000.0,80000.0,Petrol,Individual,Manual,Second Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
4811,Maruti Wagon R VXI,2004.0,3335.1,90000.0,Petrol,Individual,Manual,Third Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
4813,Maruti 800 Std,2004.0,4000.0,120000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
4875,Honda City 1.3 EXI,2004.0,5000.0,62000.0,Petrol,Individual,Manual,Second Owner,13.0,1343.0,90.0,11.3kgm@ 4700rpm,5.0,5
4892,Chevrolet Spark 1.0 LS,2008.0,6500.0,100000.0,Petrol,Individual,Manual,Third Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,5
4916,Maruti Alto LXi,2008.0,15000.0,70000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
4930,Maruti 800 Std BSIII,2002.0,4000.0,80000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
4973,Ambassador Grand 1500 DSZ BSIII,2008.0,12200.0,60000.0,Diesel,Individual,Manual,Second Owner,12.0,1995.0,52.0,106Nm@ 2200rpm,5.0,5
4975,Maruti Alto LX,2007.0,11000.0,120000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
4979,Maruti Alto LXi,2007.0,12800.0,60000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
4984,Chevrolet Spark 1.0 LS,2008.0,6500.0,100000.0,Petrol,Individual,Manual,Third Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,5
4987,Maruti 800 AC,2009.0,12500.0,80000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
4989,Maruti Alto LXi,2007.0,15000.0,80000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
5006,Honda City 1.3 EXI,2005.0,5500.0,130000.0,Petrol,Individual,Manual,First Owner,13.0,1343.0,90.0,11.3kgm@ 4700rpm,5.0,5
5017,Maruti Zen LXI,2002.0,5500.0,100000.0,Petrol,Individual,Manual,Second Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
5021,Maruti Zen LXI,2004.0,7000.0,150000.0,Petrol,Individual,Manual,First Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
5024,Maruti Wagon R LXI,2006.0,14000.0,150000.0,Petrol,Individual,Manual,Second Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
5046,Maruti Zen Estilo 1.1 VXI BSIII,2007.0,15000.0,70000.0,Petrol,Individual,Manual,Third Owner,18.0,1061.0,64.0,84Nm@ 3500rpm,5.0,5
5054,Maruti Zen Estilo VXI BSIII,2007.0,16000.0,74800.0,Petrol,Individual,Manual,Second Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
5055,Maruti 800 AC BSIII,2004.0,12000.0,80000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5079,Maruti 800 AC,1999.0,8000.0,80000.0,Petrol,Individual,Manual,Third Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5133,Maruti 800 AC,2008.0,6500.0,10000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5141,Maruti 800 AC Uniq,2004.0,5000.0,18000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5142,Maruti Zen D,2006.0,8000.0,110000.0,Diesel,Individual,Manual,Second Owner,20.0,1527.0,58.0,789Nm@ 2250rpm,5.0,5
5143,Maruti Alto LX,2005.0,11000.0,90000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
5235,Maruti Alto LXi,2008.0,12000.0,70000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
5264,Maruti Esteem LX - BSIII,2006.0,13500.0,70000.0,Petrol,Individual,Manual,Second Owner,15.0,1298.0,85.0,110Nm@ 4500rpm,5.0,5
5295,Maruti Alto LXi,2008.0,9500.0,70000.0,Petrol,Individual,Manual,First Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
5363,Hyundai Accent CRDi,2005.0,13000.0,79000.0,Diesel,Individual,Manual,Second Owner,13.0,1493.0,82.0,187Nm@ 2500rpm,5.0,5
5410,Maruti 800 Std,1997.0,5000.0,110000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5436,Chevrolet Spark 1.0 PS LPG,2007.0,10000.0,84000.0,LPG,Individual,Manual,Third Owner,16.0,995.0,60.0,88.4Nm@ 4200rpm,5.0,5
5448,Maruti 800 Std,2007.0,4500.0,80000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5458,Hyundai Accent CRDi,2005.0,20000.0,200000.0,Diesel,Individual,Manual,Second Owner,13.0,1493.0,82.0,187Nm@ 2500rpm,5.0,5
5461,Maruti 800 AC,2005.0,4000.0,96000.0,Petrol,Individual,Manual,Fourth & Above Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5465,Maruti 800 Std MPFi,2003.0,4500.0,90000.0,Petrol,Individual,Manual,Fourth & Above Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5497,Maruti Wagon R VXI,2005.0,7000.0,50000.0,Petrol,Individual,Manual,Third Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
5551,Hyundai Accent VIVA CRDi,2003.0,14500.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,13.0,1493.0,82.0,187Nm@ 2500rpm,5.0,5
5564,Maruti Wagon R LX Minor,2007.0,12500.0,100000.0,Petrol,Individual,Manual,Third Owner,18.0,1061.0,67.0,84Nm@ 3500rpm,5.0,5
5576,Maruti Alto LXi,2007.0,13000.0,90000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
5600,Hyundai Accent GLS 1.6 ABS,2006.0,11000.0,140000.0,Petrol,Individual,Manual,Second Owner,14.0,1599.0,94.0,12.5kgm@ 3500rpm,5.0,5
5609,Maruti Zen LX BSII,1998.0,7000.0,40000.0,Petrol,Individual,Manual,Second Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
5675,Maruti Alto LXi,2007.0,10000.0,70000.0,Petrol,Individual,Manual,First Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
5680,Maruti Zen LXI,2000.0,5000.0,180000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
5701,Maruti Zen LXI,1997.0,7000.0,100000.0,Petrol,Individual,Manual,Second Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
5713,Maruti 800 AC,1997.0,2999.9,80000.0,Petrol,Individual,Manual,Third Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5725,Maruti Esteem AX,1997.0,12500.0,94000.0,Petrol,Individual,Automatic,Fourth & Above Owner,15.0,1298.0,85.0,110Nm@ 4500rpm,5.0,5
5732,Maruti Alto LXi,2007.0,11000.0,120000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
5738,Maruti Alto LX,2006.0,6500.0,100000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
5745,Maruti 800 Std,2001.0,4500.0,60000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5747,Tata Indica GLS BS IV,2007.0,8000.0,80000.0,Petrol,Individual,Manual,Third Owner,15.0,1193.0,65.0,102Nm@ 2600rpm,5.0,5
5758,Maruti Wagon R LXI,2006.0,8000.0,150000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
5879,Hyundai Accent GLS 1.6 ABS,2004.0,11000.0,110000.0,Petrol,Individual,Manual,Second Owner,14.0,1599.0,94.0,12.5kgm@ 3500rpm,5.0,5
5892,Maruti Zen LXI,2006.0,15000.0,106000.0,Petrol,Individual,Manual,Second Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
5964,Maruti 800 Std,2000.0,3100.0,56194.0,Petrol,Individual,Manual,Fourth & Above Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
5976,Maruti Esteem Lxi - BSIII,2007.0,5500.0,70000.0,Petrol,Individual,Manual,Third Owner,15.0,1298.0,85.0,110Nm@ 4500rpm,5.0,5
5991,Maruti 800 AC,2000.0,6500.0,100000.0,Petrol,Individual,Manual,Third Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6006,Maruti Omni LPG CARGO BSIII W IMMOBILISER,2007.0,5400.0,144000.0,LPG,Individual,Manual,Second Owner,10.0,796.0,32.0,57Nm@ 2500rpm,5.0,5
6060,Maruti Alto LXi BSIII,2008.0,10000.0,195000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6062,Maruti 800 AC,2004.0,5000.0,50000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6160,Maruti 800 Std,2003.0,4500.0,58000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6163,Maruti 800 AC,1997.0,5000.0,120000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6224,Maruti Alto LX,2005.0,5500.0,39000.0,Petrol,Individual,Manual,First Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6255,Maruti Alto LX BSIII,2005.0,11000.0,50800.0,Petrol,Dealer,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6304,Maruti Alto LXI,2004.0,9000.0,110000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6305,Maruti Wagon R LXI Minor,2007.0,12000.0,70000.0,Petrol,Individual,Manual,Second Owner,18.0,1061.0,67.0,84Nm@ 3500rpm,5.0,5
6306,Maruti Wagon R LXI,2006.0,9000.0,168000.0,Petrol,Individual,Manual,Second Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
6319,Maruti 800 AC,1998.0,4000.0,70000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6321,Maruti Alto LXi BSIII,2007.0,14000.0,35000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6322,Maruti Zen VXI,2003.0,20000.0,121000.0,Petrol,Individual,Manual,First Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
6352,Maruti Alto AX,2005.0,8000.0,90000.0,Petrol,Individual,Automatic,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6386,Maruti Zen Std,1999.0,4500.0,100000.0,Petrol,Individual,Manual,Third Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
6394,Maruti 800 Std,2004.0,4000.0,57000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6411,Maruti Alto LX BSIII,2006.0,8500.0,60000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6415,Maruti Alto LXI,2003.0,6500.0,114000.0,Petrol,Individual,Manual,First Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6416,Honda City 1.5 EXI,2005.0,7500.0,120000.0,Petrol,Individual,Manual,First Owner,13.0,1493.0,100.0,13.1kgm@ 4600rpm,5.0,5
6417,Skoda Octavia Ambiente 1.9 TDI MT,2003.0,10000.0,250000.0,Diesel,Individual,Manual,Second Owner,18.0,1896.0,66.0,210 / 1900,5.0,5
6430,Maruti 800 Std,2003.0,5000.0,50000.0,Petrol,Individual,Manual,Third Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6435,Maruti Zen VXI,1998.0,5500.0,50000.0,Petrol,Individual,Manual,Second Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
6500,Maruti Alto LXi,2007.0,13500.0,60000.0,Petrol,Individual,Manual,First Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6518,Maruti Alto LX,2004.0,9000.0,60000.0,Petrol,Individual,Manual,First Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6520,Maruti 800 DX,1999.0,4000.0,50000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6534,Maruti Alto LX BSIII,2008.0,12000.0,80000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6611,Maruti 800 AC BSIII,2007.0,6000.0,100000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6627,Maruti 800 AC,2007.0,4500.0,73257.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6638,Maruti 800 AC,1999.0,8000.0,26320.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6665,Maruti Alto LXi,2007.0,15000.0,50000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6678,Honda Civic 1.8 S MT,2006.0,12100.0,70000.0,Petrol,Individual,Manual,Second Owner,13.0,1799.0,130.0,172Nm@ 4300rpm,5.0,5
6686,Maruti 800 EX 5 Speed,2006.0,6500.0,120000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6725,Maruti 800 AC,2006.0,5000.0,40000.0,Petrol,Individual,Manual,Third Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6765,Chevrolet Spark 1.0 LT,2007.0,9000.0,60000.0,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,5
6770,Maruti Zen Estilo 1.1 LX BSIII,2007.0,12000.0,150000.0,Petrol,Individual,Manual,Second Owner,18.0,1061.0,64.0,84Nm@ 3500rpm,5.0,5
6771,Ford Ikon 1.6 Nxt,2004.0,10000.0,25000.0,Petrol,Individual,Manual,Third Owner,14.0,1597.0,92.0,130@ 2500(kgm@ rpm),5.0,5
6782,Maruti Alto LXi BSIII,2006.0,11000.0,120000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6796,Maruti Alto LX,2008.0,9500.0,80000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6847,Maruti Alto LXI,2004.0,7000.0,70000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6857,Maruti Wagon R LXI,2005.0,6500.0,90000.0,Petrol,Individual,Manual,Second Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
6871,Maruti Alto LXi,2007.0,8500.0,120000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
6884,Maruti Zen Estilo 1.1 VXI BSIII,2007.0,15000.0,70000.0,Petrol,Individual,Manual,Third Owner,18.0,1061.0,64.0,84Nm@ 3500rpm,5.0,5
6891,Maruti Zen Estilo VXI BSIII,2007.0,16000.0,74800.0,Petrol,Individual,Manual,Second Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
6892,Maruti 800 AC BSIII,2004.0,12000.0,80000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6917,Ford Ikon 1.6 Really Sport,2003.0,13000.0,80000.0,Petrol,Individual,Manual,Third Owner,14.0,1597.0,92.0,130@ 2500(kgm@ rpm),5.0,5
6918,Maruti Esteem LX - BSIII,1999.0,7000.0,65000.0,Petrol,Individual,Manual,Fourth & Above Owner,15.0,1298.0,85.0,110Nm@ 4500rpm,5.0,5
6919,Maruti Esteem LX - BSIII,1999.0,7000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,15.0,1298.0,85.0,110Nm@ 4500rpm,5.0,5
6931,Tata Indica V2 2001-2011 DLS BSIII,2007.0,5500.0,75958.0,Diesel,Individual,Manual,Second Owner,17.0,1396.0,52.0,85Nm@ 2500rpm,5.0,5
6932,Maruti 800 AC,1996.0,4200.0,70000.0,Petrol,Individual,Manual,Third Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
6957,Hyundai Accent GLS 1.6 ABS,2003.0,8000.0,40000.0,Petrol,Individual,Manual,Second Owner,14.0,1599.0,94.0,12.5kgm@ 3500rpm,5.0,5
7062,Maruti 800 AC,2002.0,4500.0,70000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
7120,Maruti Alto STD,2008.0,12900.0,60000.0,Petrol,Individual,Manual,First Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
7131,Chevrolet Aveo U-VA 1.2 LS,2007.0,10200.0,50000.0,Petrol,Individual,Manual,Second Owner,15.0,1150.0,74.0,110Nm@ 4400rpm,5.0,5
7186,Maruti Zen Estilo LXI BSIII,2007.0,9000.0,70000.0,Petrol,Individual,Manual,First Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
7196,Maruti Alto LX,2004.0,9000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
7205,Maruti Wagon R LXI,2006.0,12500.0,59000.0,Petrol,Individual,Manual,Second Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
7208,Maruti Wagon R VXI,2005.0,9800.0,70000.0,Petrol,Individual,Manual,Second Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
7217,Maruti 800 AC,1997.0,5000.0,60000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
7254,Maruti Wagon R LXI,2003.0,14500.0,65000.0,Petrol,Individual,Manual,Third Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
7269,Maruti 800 AC,2006.0,15500.0,70000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
7388,Maruti Alto LX BSIII,2007.0,12000.0,120000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
7467,Maruti Alto LXi BSIII,2005.0,12500.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
7484,Hyundai Accent CRDi,2005.0,13000.0,79000.0,Diesel,Individual,Manual,Second Owner,13.0,1493.0,82.0,187Nm@ 2500rpm,5.0,5
7492,Maruti 800 AC BSII,2007.0,12500.0,60000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
7530,Tata Indica V2 DLE BSIII,2007.0,6500.0,120000.0,Diesel,Individual,Manual,Third Owner,17.0,1396.0,52.0,85Nm@ 2500rpm,5.0,5
7583,Hyundai Accent GLS 1.6,2004.0,11000.0,120000.0,Petrol,Individual,Manual,Fourth & Above Owner,14.0,1599.0,94.0,12.5kgm@ 3500rpm,5.0,5
7658,Maruti 800 AC,2005.0,4500.0,55425.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
7677,Maruti Wagon R LXI Minor,2007.0,10000.0,70000.0,Petrol,Individual,Manual,Second Owner,18.0,1061.0,67.0,84Nm@ 3500rpm,5.0,5
7683,Chevrolet Spark 1.0 PS,2008.0,7552.7,80000.0,Petrol,Individual,Manual,First Owner,16.0,995.0,63.0,90.3Nm@ 4200rpm,5.0,5
7690,Maruti Wagon R LX,2006.0,6500.0,198000.0,Petrol,Individual,Manual,Second Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
7696,Maruti Alto LX,2003.0,10000.0,164000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
7728,Maruti Omni 8 Seater BSII,2008.0,16000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.0,796.0,35.0,6.1kgm@ 3000rpm,8.0,5
7734,Maruti 800 AC,2008.0,7500.0,29000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
7740,Maruti 800 AC BSIII,2008.0,7000.0,59400.0,Petrol,Individual,Manual,Fourth & Above Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
7764,Maruti Zen Classic,1998.0,5800.0,80000.0,Petrol,Individual,Manual,Third Owner,17.0,993.0,60.0,78Nm@ 4500rpm,5.0,5
7820,Maruti Wagon R VXI,2005.0,15000.0,80000.0,Petrol,Individual,Manual,Second Owner,18.0,998.0,67.0,90Nm@ 3500rpm,5.0,5
7895,Ambassador Grand 2000 DSZ PW CL,2008.0,20000.0,80000.0,Diesel,Individual,Manual,Third Owner,13.0,1995.0,52.0,106Nm@ 2200rpm,5.0,5
7902,Maruti Alto LXi,2008.0,11499.9,100000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
7934,Maruti 800 AC,1999.0,4000.0,100000.0,Petrol,Individual,Manual,Third Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
7957,Maruti Alto LX,2000.0,4595.7,90000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
7981,Maruti Alto LX,2000.0,4595.7,90000.0,Petrol,Individual,Manual,Second Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
7998,Maruti Alto LX,2004.0,10000.0,40000.0,Petrol,Individual,Manual,First Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
8016,Tata Indica V2 2001-2011 DLS BSIII,2008.0,6000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,17.0,1396.0,52.0,85Nm@ 2500rpm,5.0,5
8024,Maruti 800 AC,1998.0,3500.0,40000.0,Petrol,Individual,Manual,Second Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
8040,Maruti Wagon R LXI Minor,2007.0,9000.0,110000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.0,1061.0,67.0,84Nm@ 3500rpm,5.0,5
8041,Maruti Gypsy King Soft Top,1997.0,30000.0,186388.0,Petrol,Individual,Manual,Second Owner,14.0,1298.0,80.0,103Nm@ 4500rpm,8.0,5
8043,Maruti Alto LXi BSIII,2006.0,12000.0,70000.0,Petrol,Individual,Manual,Third Owner,19.0,796.0,46.0,62Nm@ 3000rpm,5.0,5
8080,Honda City ZXi AT,2005.0,11000.0,100000.0,Petrol,Individual,Automatic,Second Owner,12.0,1493.0,100.0,13.1kgm@ 4600rpm,5.0,5
8104,Honda City 1.3 EXI,2004.0,13500.0,120000.0,Petrol,Individual,Manual,Second Owner,13.0,1343.0,90.0,11.3kgm@ 4700rpm,5.0,5
8114,Maruti 800 AC,1997.0,4000.0,120000.0,Petrol,Individual,Manual,First Owner,16.0,796.0,37.0,59Nm@ 2500rpm,4.0,5
